Team,Date,Att,Day,G#,Week,,Opp,Result,Att,Yds,Y/A,TD,Season,game_id
MIN,2020-12-13,26,Sun,13,14,@,TAM,L 14-26,26,107,4.1,1,2020,2020_14_MIN_TAM
KAN,2020-11-22,26,Sun,10,11,@,LVR,W 35-31,26,89,3.4,1,2020,2020_11_KAN_LVR
NYJ,2020-11-22,26,Sun,10,11,@,LAC,L 28-34,26,29,1.1,0,2020,2020_11_NYJ_LAC
DET,2020-11-15,26,Sun,9,10,,WAS,W 30-27,26,89,3.4,3,2020,2020_10_DET_WAS
LAC,2020-11-08,26,Sun,8,9,,LVR,L 26-31,26,160,6.2,2,2020,2020_09_LAC_LVR
DAL,2020-11-01,26,Sun,8,8,@,PHI,L 9-23,26,119,4.6,0,2020,2020_08_DAL_PHI
WAS,2020-10-25,26,Sun,7,7,,DAL,W 25-3,26,83,3.2,0,2020,2020_07_WAS_DAL
DET,2020-10-25,26,Sun,6,7,@,ATL,W 23-22,26,66,2.5,2,2020,2020_07_DET_ATL
NYG,2020-10-22,26,Thu,7,7,@,PHI,L 21-22,26,96,3.7,1,2020,2020_07_NYG_PHI
WAS,2020-10-18,26,Sun,6,6,@,NYG,L 19-20,26,132,5.1,0,2020,2020_06_WAS_NYG
ATL,2020-10-05,26,Mon,4,4,@,GNB,L 16-30,26,88,3.4,0,2020,2020_04_ATL_GNB
MIN,2020-10-04,26,Sun,4,4,@,HOU,W 31-23,26,96,3.7,0,2020,2020_04_MIN_HOU
MIA,2020-10-04,26,Sun,4,4,,SEA,L 23-31,26,98,3.8,2,2020,2020_04_MIA_SEA
NOR,2020-09-27,26,Sun,3,3,,GNB,L 30-37,26,98,3.8,1,2020,2020_03_NOR_GNB
DAL,2020-09-27,26,Sun,3,3,@,SEA,L 31-38,26,117,4.5,0,2020,2020_03_DAL_SEA
PIT,2020-09-20,26,Sun,2,2,,DEN,W 26-21,26,104,4.0,0,2020,2020_02_PIT_DEN
LAR,2020-09-20,26,Sun,2,2,@,PHI,W 37-19,26,121,4.7,2,2020,2020_02_LAR_PHI
TEN,2020-09-14,26,Mon,1,1,@,DEN,W 16-14,26,107,4.1,1,2020,2020_01_TEN_DEN
NOR,2020-09-13,26,Sun,1,1,,TAM,W 34-23,26,86,3.3,1,2020,2020_01_NOR_TAM
CHI,2019-12-29,26,Sun,16,17,@,MIN,W 21-19,26,174,6.7,1,2019,2019_17_CHI_MIN
WAS,2019-12-22,26,Sun,15,16,,NYG,L 35-41 (OT),26,206,7.9,1,2019,2019_16_WAS_NYG
NOR,2019-12-22,26,Sun,15,16,@,TEN,W 38-28,26,149,5.7,1,2019,2019_16_NOR_TEN
NYG,2019-12-22,26,Sun,15,16,@,WAS,W 41-35 (OT),26,80,3.1,2,2019,2019_16_NYG_WAS
TAM,2019-12-21,26,Sat,15,16,,HOU,L 20-23,26,68,2.6,1,2019,2019_16_TAM_HOU
NYJ,2019-12-08,26,Sun,13,14,,MIA,W 22-21,26,122,4.7,0,2019,2019_14_NYJ_MIA
NYG,2019-12-01,26,Sun,12,13,,GNB,L 13-31,26,79,3.0,0,2019,2019_13_NYG_GNB
NOR,2019-11-28,26,Thu,12,13,@,ATL,W 26-18,26,89,3.4,0,2019,2019_13_NOR_ATL
NYG,2019-11-24,26,Sun,11,12,@,CHI,L 14-19,26,65,2.5,1,2019,2019_12_NYG_CHI
NWE,2019-11-24,26,Sun,11,12,,DAL,W 13-9,26,109,4.2,0,2019,2019_12_NWE_DAL
PHI,2019-11-24,26,Sun,11,12,,SEA,L 9-17,26,174,6.7,1,2019,2019_12_PHI_SEA
CAR,2019-11-17,26,Sun,10,11,,ATL,L 3-29,26,54,2.1,1,2019,2019_11_CAR_ATL
BUF,2019-11-10,26,Sun,9,10,@,CLE,L 16-19,26,147,5.7,0,2019,2019_10_BUF_CLE
IND,2019-11-10,26,Sun,9,10,,MIA,L 12-16,26,70,2.7,1,2019,2019_10_IND_MIA
KAN,2019-11-10,26,Sun,10,10,@,TEN,L 32-35,26,225,8.7,2,2019,2019_10_KAN_TEN
ARI,2019-11-10,26,Sun,10,10,@,TAM,L 27-30,26,118,4.5,2,2019,2019_10_ARI_TAM
SEA,2019-11-03,26,Sun,9,9,,TAM,W 40-34 (OT),26,99,3.8,2,2019,2019_09_SEA_TAM
KAN,2019-10-27,26,Sun,8,8,,GNB,L 24-31,26,118,4.5,1,2019,2019_08_KAN_GNB
CIN,2019-10-27,26,Sun,8,8,@,LAR,L 10-24,26,98,3.8,1,2019,2019_08_CIN_LAR
HOU,2019-10-20,26,Sun,7,7,@,IND,L 23-30,26,62,2.4,0,2019,2019_07_HOU_IND
BAL,2019-10-20,26,Sun,7,7,@,SEA,W 30-16,26,106,4.1,0,2019,2019_07_BAL_SEA
SFO,2019-10-20,26,Sun,6,7,@,WAS,W 9-0,26,104,4.0,0,2019,2019_07_SFO_WAS
JAX,2019-10-13,26,Sun,6,6,,NOR,L 6-13,26,104,4.0,0,2019,2019_06_JAX_NOR
NOR,2019-09-22,26,Sun,3,3,@,SEA,W 33-27,26,108,4.2,2,2019,2019_03_NOR_SEA
JAX,2019-09-19,26,Thu,3,3,,TEN,W 20-7,26,91,3.5,1,2019,2019_03_JAX_TEN
JAX,2019-09-08,26,Sun,1,1,,KAN,L 26-40,26,113,4.3,1,2019,2019_01_JAX_KAN
SFO,2019-09-08,26,Sun,1,1,@,TAM,W 31-17,26,121,4.7,0,2019,2019_01_SFO_TAM
BUF,2018-12-16,26,Sun,14,15,,DET,W 14-13,26,105,4.0,1,2018,2018_15_BUF_DET
WAS,2018-12-16,26,Sun,14,15,@,JAX,W 16-13,26,172,6.6,0,2018,2018_15_WAS_JAX
SEA,2018-12-16,26,Sun,14,15,@,SFO,L 23-26 (OT),26,94,3.6,0,2018,2018_15_SEA_SFO
LAR,2018-12-02,26,Sun,12,13,@,DET,W 30-16,26,102,3.9,0,2018,2018_13_LAR_DET
MIA,2018-11-25,26,Sun,11,12,@,IND,L 24-27,26,118,4.5,0,2018,2018_12_MIA_IND
CAR,2018-11-18,26,Sun,10,11,@,DET,L 19-20,26,94,3.6,1,2018,2018_11_CAR_DET
DEN,2018-11-18,26,Sun,10,11,@,LAC,W 23-22,26,95,3.7,0,2018,2018_11_DEN_LAC
OAK,2018-11-11,26,Sun,9,10,,LAC,L 6-20,26,113,4.3,0,2018,2018_10_OAK_LAC
MIA,2018-10-07,26,Sun,5,5,@,CIN,L 17-27,26,103,4.0,0,2018,2018_05_MIA_CIN
DEN,2018-10-01,26,Mon,4,4,,KAN,L 23-27,26,142,5.5,2,2018,2018_04_DEN_KAN
TEN,2018-09-16,26,Sun,2,2,,HOU,W 20-17,26,148,5.7,0,2018,2018_02_TEN_HOU
BUF,2018-09-16,26,Sun,2,2,,LAC,L 20-31,26,109,4.2,1,2018,2018_02_BUF_LAC
OAK,2018-09-10,26,Mon,1,1,,LAR,L 13-33,26,140,5.4,0,2018,2018_01_OAK_LAR
CAR,2017-12-31,26,Sun,16,17,@,ATL,L 10-22,26,60,2.3,0,2017,2017_17_CAR_ATL
TAM,2017-12-31,26,Sun,16,17,,NOR,W 31-24,26,92,3.5,1,2017,2017_17_TAM_NOR
SFO,2017-12-31,26,Sun,16,17,@,LAR,W 34-13,26,102,3.9,1,2017,2017_17_SFO_LAR
CIN,2017-12-31,26,Sun,16,17,@,BAL,W 31-27,26,118,4.5,1,2017,2017_17_CIN_BAL
LAR,2017-12-24,26,Sun,15,16,@,TEN,W 27-23,26,97,3.7,1,2017,2017_16_LAR_TEN
TEN,2017-12-24,26,Sun,15,16,,LAR,L 23-27,26,116,4.5,0,2017,2017_16_TEN_LAR
PIT,2017-12-10,26,Sun,13,14,,BAL,W 39-38,26,152,5.8,3,2017,2017_14_PIT_BAL
NWE,2017-12-03,26,Sun,12,13,@,BUF,W 23-3,26,183,7.0,0,2017,2017_13_NWE_BUF
JAX,2017-12-03,26,Sun,12,13,,IND,W 30-10,26,141,5.4,0,2017,2017_13_JAX_IND
SEA,2017-12-03,26,Sun,12,13,,PHI,W 24-10,26,98,3.8,0,2017,2017_13_SEA_PHI
CAR,2017-11-26,26,Sun,11,12,@,NYJ,W 35-27,26,109,4.2,0,2017,2017_12_CAR_NYJ
DEN,2017-11-19,26,Sun,10,11,,CIN,L 17-20,26,49,1.9,0,2017,2017_11_DEN_CIN
GNB,2017-11-19,26,Sun,10,11,,BAL,L 0-23,26,58,2.2,1,2017,2017_11_GNB_BAL
LAR,2017-11-05,26,Sun,8,9,@,NYG,W 51-17,26,111,4.3,0,2017,2017_09_LAR_NYG
DEN,2017-10-30,26,Mon,7,8,@,KAN,L 19-29,26,79,3.0,0,2017,2017_08_DEN_KAN
CAR,2017-10-22,26,Sun,7,7,@,CHI,L 3-17,26,68,2.6,0,2017,2017_07_CAR_CHI
TEN,2017-10-22,26,Sun,7,7,@,CLE,W 12-9 (OT),26,66,2.5,0,2017,2017_07_TEN_CLE
DEN,2017-10-22,26,Sun,6,7,@,LAC,L 0-21,26,80,3.1,0,2017,2017_07_DEN_LAC
LAR,2017-10-15,26,Sun,6,6,@,JAX,W 27-17,26,169,6.5,1,2017,2017_06_LAR_JAX
CHI,2017-10-15,26,Sun,6,6,@,BAL,W 27-24 (OT),26,125,4.8,0,2017,2017_06_CHI_BAL
KAN,2017-10-02,26,Mon,4,4,,WAS,W 29-20,26,111,4.3,0,2017,2017_04_KAN_WAS
ARI,2017-09-25,26,Mon,3,3,,DAL,L 17-28,26,99,3.8,2,2017,2017_03_ARI_DAL
KAN,2017-09-24,26,Sun,3,3,@,LAC,W 24-10,26,104,4.0,1,2017,2017_03_KAN_LAC
NWE,2023-01-08,25,Sun,17,18,@,BUF,L 23-35,25,90,3.6,0,2022,2022_18_NWE_BUF
GNB,2023-01-08,25,Sun,17,18,,DET,L 16-20,25,104,4.2,2,2022,2022_18_GNB_DET
KAN,2023-01-07,25,Sat,17,18,@,LVR,W 31-13,25,99,4.0,0,2022,2022_18_KAN_LVR
CAR,2023-01-01,25,Sun,16,17,@,TAM,L 24-30,25,67,2.7,1,2022,2022_17_CAR_TAM
MIA,2022-12-25,25,Sun,15,16,,GNB,L 20-26,25,79,3.2,1,2022,2022_16_MIA_GNB
CIN,2022-12-18,25,Sun,14,15,@,TAM,W 34-23,25,92,3.7,0,2022,2022_15_CIN_TAM
BUF,2022-12-17,25,Sat,14,15,,MIA,W 32-29,25,188,7.5,1,2022,2022_15_BUF_MIA
CIN,2022-12-11,25,Sun,13,14,,CLE,W 23-10,25,71,2.8,0,2022,2022_14_CIN_CLE
TEN,2022-12-11,25,Sun,13,14,,JAX,L 22-36,25,60,2.4,1,2022,2022_14_TEN_JAX
TAM,2022-12-05,25,Mon,12,13,,NOR,W 17-16,25,66,2.6,0,2022,2022_13_TAM_NOR
GNB,2022-12-04,25,Sun,13,13,@,CHI,W 28-19,25,155,6.2,2,2022,2022_13_GNB_CHI
CIN,2022-12-04,25,Sun,12,13,,KAN,W 27-24,25,138,5.5,2,2022,2022_13_CIN_KAN
PIT,2022-11-28,25,Mon,11,12,@,IND,W 24-17,25,110,4.4,1,2022,2022_12_PIT_IND
TEN,2022-11-13,25,Sun,9,10,,DEN,W 17-10,25,65,2.6,0,2022,2022_10_TEN_DEN
BUF,2022-11-13,25,Sun,9,10,,MIN,L 30-33 (OT),25,147,5.9,2,2022,2022_10_BUF_MIN
CAR,2022-11-10,25,Thu,10,10,,ATL,W 25-15,25,138,5.5,0,2022,2022_10_CAR_ATL
DET,2022-11-06,25,Sun,8,9,,GNB,W 15-9,25,106,4.2,0,2022,2022_09_DET_GNB
NYG,2022-10-30,25,Sun,8,8,@,SEA,L 13-27,25,87,3.5,1,2022,2022_08_NYG_SEA
DAL,2022-10-23,25,Sun,7,7,,DET,W 24-6,25,117,4.7,0,2022,2022_07_DAL_DET
BAL,2022-10-02,25,Sun,4,4,,BUF,L 20-23,25,125,5.0,1,2022,2022_04_BAL_BUF
SEA,2022-10-02,25,Sun,4,4,@,DET,W 48-45,25,145,5.8,2,2022,2022_04_SEA_DET
NOR,2022-10-02,25,Sun,4,4,,MIN,L 25-28,25,81,3.2,1,2022,2022_04_NOR_MIN
DAL,2022-09-26,25,Mon,3,3,@,NYG,W 23-16,25,167,6.7,1,2022,2022_03_DAL_NYG
TAM,2022-09-25,25,Sun,3,3,,GNB,L 12-14,25,67,2.7,0,2022,2022_03_TAM_GNB
DET,2022-09-25,25,Sun,3,3,@,MIN,L 24-28,25,123,4.9,2,2022,2022_03_DET_MIN
DAL,2022-09-18,25,Sun,2,2,,CIN,W 20-17,25,89,3.6,0,2022,2022_02_DAL_CIN
MIA,2022-09-18,25,Sun,2,2,@,BAL,W 42-38,25,155,6.2,1,2022,2022_02_MIA_BAL
LAR,2022-09-08,25,Thu,1,1,,BUF,L 10-31,25,121,4.8,1,2022,2022_01_LAR_BUF
MIN,2022-01-09,25,Sun,17,18,,CHI,W 31-17,25,90,3.6,0,2021,2021_18_MIN_CHI
WAS,2022-01-09,25,Sun,17,18,@,NYG,W 22-7,25,94,3.8,0,2021,2021_18_WAS_NYG
KAN,2021-12-26,25,Sun,15,16,,PIT,W 36-10,25,130,5.2,0,2021,2021_16_KAN_PIT
GNB,2021-12-25,25,Sat,15,16,,CLE,W 24-22,25,219,8.8,1,2021,2021_16_GNB_CLE
CLE,2021-12-20,25,Mon,14,15,,LVR,L 14-16,25,98,3.9,0,2021,2021_15_CLE_LVR
BAL,2021-12-19,25,Sun,14,15,,GNB,L 30-31,25,96,3.8,1,2021,2021_15_BAL_GNB
HOU,2021-12-19,25,Sun,14,15,@,JAX,W 30-16,25,107,4.3,1,2021,2021_15_HOU_JAX
SEA,2021-12-12,25,Sun,13,14,@,HOU,W 33-13,25,63,2.5,0,2021,2021_14_SEA_HOU
NWE,2021-12-06,25,Mon,13,13,@,BUF,W 14-10,25,99,4.0,0,2021,2021_13_NWE_BUF
LAC,2021-12-05,25,Sun,12,13,@,CIN,W 41-22,25,96,3.8,2,2021,2021_13_LAC_CIN
LAR,2021-12-05,25,Sun,12,13,,JAX,W 37-7,25,61,2.4,1,2021,2021_13_LAR_JAX
NYG,2021-12-05,25,Sun,12,13,@,MIA,L 9-20,25,68,2.7,0,2021,2021_13_NYG_MIA
BAL,2021-12-05,25,Sun,12,13,@,PIT,L 19-20,25,85,3.4,0,2021,2021_13_BAL_PIT
PIT,2021-12-05,25,Sun,12,13,,BAL,W 20-19,25,107,4.3,1,2021,2021_13_PIT_BAL
SEA,2021-12-05,25,Sun,12,13,,SFO,W 30-23,25,71,2.8,1,2021,2021_13_SEA_SFO
BUF,2021-11-25,25,Thu,11,12,@,NOR,W 31-6,25,44,1.8,0,2021,2021_12_BUF_NOR
HOU,2021-11-21,25,Sun,10,11,@,TEN,W 22-13,25,103,4.1,0,2021,2021_11_HOU_TEN
LVR,2021-11-14,25,Sun,9,10,,KAN,L 14-41,25,94,3.8,0,2021,2021_10_LVR_KAN
NOR,2021-11-07,25,Sun,8,9,,ATL,L 25-27,25,34,1.4,1,2021,2021_09_NOR_ATL
KAN,2021-11-07,25,Sun,9,9,,GNB,W 13-7,25,122,4.9,0,2021,2021_09_KAN_GNB
GNB,2021-11-07,25,Sun,9,9,@,KAN,L 7-13,25,77,3.1,0,2021,2021_09_GNB_KAN
HOU,2021-11-07,25,Sun,9,9,@,MIA,L 9-17,25,47,1.9,1,2021,2021_09_HOU_MIA
ATL,2021-11-07,25,Sun,8,9,@,NOR,W 27-25,25,109,4.4,1,2021,2021_09_ATL_NOR
JAX,2021-10-31,25,Sun,7,8,@,SEA,L 7-31,25,69,2.8,1,2021,2021_08_JAX_SEA
IND,2021-10-11,25,Mon,5,5,@,BAL,L 25-31 (OT),25,86,3.4,0,2021,2021_05_IND_BAL
DAL,2021-10-10,25,Sun,5,5,,NYG,W 44-20,25,73,2.9,1,2021,2021_05_DAL_NYG
MIA,2021-10-10,25,Sun,5,5,@,TAM,L 17-45,25,121,4.8,1,2021,2021_05_MIA_TAM
LAR,2021-10-07,25,Thu,5,5,@,SEA,W 26-17,25,92,3.7,0,2021,2021_05_LAR_SEA
CHI,2021-10-03,25,Sun,4,4,,DET,W 24-14,25,90,3.6,0,2021,2021_04_CHI_DET
TEN,2021-10-03,25,Sun,4,4,@,NYJ,L 24-27 (OT),25,66,2.6,1,2021,2021_04_TEN_NYJ
SFO,2021-09-26,25,Sun,3,3,,GNB,L 28-30,25,100,4.0,1,2021,2021_03_SFO_GNB
BUF,2021-09-26,25,Sun,3,3,,WAS,W 43-21,25,78,3.1,1,2021,2021_03_BUF_WAS
PIT,2021-09-19,25,Sun,2,2,,LVR,L 17-26,25,52,2.1,0,2021,2021_02_PIT_LVR
PIT,2021-09-12,25,Sun,1,1,@,BUF,W 23-16,25,117,4.7,0,2021,2021_01_PIT_BUF
NWE,2021-01-03,25,Sun,16,17,,NYJ,W 28-14,25,111,4.4,1,2020,2020_17_NWE_NYJ
MIA,2021-01-03,25,Sun,16,17,@,BUF,L 26-56,25,78,3.1,2,2020,2020_17_MIA_BUF
LVR,2020-12-26,25,Sat,15,16,,MIA,L 25-26,25,130,5.2,0,2020,2020_16_LVR_MIA
CIN,2020-12-13,25,Sun,13,14,,DAL,L 7-30,25,101,4.0,0,2020,2020_14_CIN_DAL
PHI,2020-12-06,25,Sun,12,13,@,GNB,L 16-30,25,149,6.0,1,2020,2020_13_PHI_GNB
MIN,2020-12-06,25,Sun,12,13,,JAX,W 27-24 (OT),25,124,5.0,1,2020,2020_13_MIN_JAX
GNB,2020-12-06,25,Sun,12,13,,PHI,W 30-16,25,117,4.7,0,2020,2020_13_GNB_PHI
NYJ,2020-12-06,25,Sun,12,13,,LVR,L 28-31,25,72,2.9,1,2020,2020_13_NYJ_LVR
CLE,2020-11-29,25,Sun,11,12,@,JAX,W 27-25,25,140,5.6,1,2020,2020_12_CLE_JAX
NYJ,2020-11-29,25,Sun,11,12,,MIA,L 3-20,25,104,4.2,0,2020,2020_12_NYJ_MIA
CLE,2020-11-22,25,Sun,10,11,,PHI,W 22-17,25,106,4.2,0,2020,2020_11_CLE_PHI
JAX,2020-11-15,25,Sun,9,10,@,GNB,L 20-24,25,80,3.2,1,2020,2020_10_JAX_GNB
NOR,2020-11-15,25,Sun,9,10,,SFO,W 27-13,25,49,2.0,0,2020,2020_10_NOR_SFO
ARI,2020-11-08,25,Sun,8,9,,MIA,L 31-34,25,91,3.6,1,2020,2020_09_ARI_MIA
LAR,2020-11-01,25,Sun,8,8,@,MIA,L 17-28,25,55,2.2,1,2020,2020_08_LAR_MIA
KAN,2020-11-01,25,Sun,8,8,,NYJ,W 35-9,25,93,3.7,0,2020,2020_08_KAN_NYJ
TEN,2020-10-25,25,Sun,6,7,,PIT,L 24-27,25,94,3.8,1,2020,2020_07_TEN_PIT
LVR,2020-10-25,25,Sun,6,7,,TAM,L 20-45,25,85,3.4,2,2020,2020_07_LVR_TAM
NYJ,2020-10-18,25,Sun,6,6,@,MIA,L 0-24,25,110,4.4,0,2020,2020_06_NYJ_MIA
DEN,2020-10-18,25,Sun,5,6,@,NWE,W 18-12,25,117,4.7,1,2020,2020_06_DEN_NWE
CAR,2020-10-18,25,Sun,6,6,,CHI,L 16-23,25,63,2.5,1,2020,2020_06_CAR_CHI
LAC,2020-10-12,25,Mon,5,5,@,NOR,L 27-30 (OT),25,95,3.8,2,2020,2020_05_LAC_NOR
NWE,2020-10-05,25,Mon,4,4,@,KAN,L 10-26,25,94,3.8,0,2020,2020_04_NWE_KAN
GNB,2020-10-05,25,Mon,4,4,,ATL,W 30-16,25,78,3.1,2,2020,2020_04_GNB_ATL
LAR,2020-10-04,25,Sun,4,4,,NYG,W 17-9,25,136,5.4,0,2020,2020_04_LAR_NYG
DEN,2020-09-27,25,Sun,3,3,,TAM,L 10-28,25,68,2.7,0,2020,2020_03_DEN_TAM
CHI,2020-09-27,25,Sun,3,3,@,ATL,W 30-26,25,144,5.8,2,2020,2020_03_CHI_ATL
ATL,2020-09-27,25,Sun,3,3,,CHI,L 26-30,25,130,5.2,0,2020,2020_03_ATL_CHI
SEA,2020-09-20,25,Sun,2,2,,NWE,W 35-30,25,67,2.7,2,2020,2020_02_SEA_NWE
ARI,2020-09-13,25,Sun,1,1,@,SFO,W 24-20,25,123,4.9,0,2020,2020_01_ARI_SFO
GNB,2019-12-29,25,Sun,16,17,@,DET,W 23-20,25,171,6.8,1,2019,2019_17_GNB_DET
TEN,2019-12-29,25,Sun,16,17,@,HOU,W 35-14,25,109,4.4,2,2019,2019_17_TEN_HOU
KAN,2019-12-29,25,Sun,16,17,,LAC,W 31-21,25,108,4.3,1,2019,2019_17_KAN_LAC
MIA,2019-12-22,25,Sun,15,16,,CIN,W 38-35 (OT),25,59,2.4,0,2019,2019_16_MIA_CIN
NYJ,2019-12-22,25,Sun,15,16,,PIT,W 16-10,25,75,3.0,0,2019,2019_16_NYJ_PIT
DEN,2019-12-15,25,Sun,14,15,@,KAN,L 3-23,25,92,3.7,0,2019,2019_15_DEN_KAN
NYG,2019-12-15,25,Sun,14,15,,MIA,W 36-20,25,122,4.9,0,2019,2019_15_NYG_MIA
NYJ,2019-12-01,25,Sun,12,13,@,CIN,L 6-22,25,44,1.8,1,2019,2019_13_NYJ_CIN
LAC,2019-12-01,25,Sun,12,13,@,DEN,L 20-23,25,84,3.4,0,2019,2019_13_LAC_DEN
KAN,2019-12-01,25,Sun,12,13,,OAK,W 40-9,25,122,4.9,0,2019,2019_13_KAN_OAK
SFO,2019-11-17,25,Sun,10,11,,ARI,W 36-26,25,135,5.4,1,2019,2019_11_SFO_ARI
TEN,2019-11-10,25,Sun,10,10,,KAN,W 35-32,25,97,3.9,0,2019,2019_10_TEN_KAN
IND,2019-11-03,25,Sun,8,9,@,PIT,L 24-26,25,90,3.6,0,2019,2019_09_IND_PIT
NYG,2019-10-27,25,Sun,8,8,@,DET,L 26-31,25,59,2.4,0,2019,2019_08_NYG_DET
ARI,2019-10-13,25,Sun,6,6,,ATL,W 34-33,25,103,4.1,0,2019,2019_06_ARI_ATL
CIN,2019-09-30,25,Mon,4,4,@,PIT,L 3-27,25,66,2.6,1,2019,2019_04_CIN_PIT
DET,2019-09-29,25,Sun,4,4,,KAN,L 30-34,25,123,4.9,3,2019,2019_04_DET_KAN
BAL,2019-09-22,25,Sun,3,3,@,KAN,L 28-33,25,140,5.6,1,2019,2019_03_BAL_KAN
DET,2019-09-15,25,Sun,2,2,,LAC,W 13-10,25,137,5.5,1,2019,2019_02_DET_LAC
NYJ,2019-09-08,25,Sun,1,1,,BUF,L 16-17,25,128,5.1,1,2019,2019_01_NYJ_BUF
CIN,2019-09-08,25,Sun,1,1,@,SEA,L 20-21,25,72,2.9,1,2019,2019_01_CIN_SEA
LAC,2018-12-30,25,Sun,16,17,@,DEN,W 23-9,25,82,3.3,0,2018,2018_17_LAC_DEN
BUF,2018-12-30,25,Sun,16,17,,MIA,W 42-17,25,99,4.0,0,2018,2018_17_BUF_MIA
DAL,2018-12-30,25,Sun,16,17,@,NYG,W 36-35,25,143,5.7,2,2018,2018_17_DAL_NYG
ATL,2018-12-23,25,Sun,15,16,@,CAR,W 24-10,25,141,5.6,0,2018,2018_16_ATL_CAR
NWE,2018-12-16,25,Sun,14,15,@,PIT,L 10-17,25,158,6.3,0,2018,2018_15_NWE_PIT
CLE,2018-12-09,25,Sun,13,14,,CAR,W 26-20,25,96,3.8,2,2018,2018_14_CLE_CAR
ATL,2018-12-09,25,Sun,13,14,@,GNB,L 20-34,25,138,5.5,1,2018,2018_14_ATL_GNB
IND,2018-12-09,25,Sun,13,14,@,HOU,W 24-21,25,89,3.6,2,2018,2018_14_IND_HOU
PIT,2018-12-09,25,Sun,13,14,@,OAK,L 21-24,25,55,2.2,1,2018,2018_14_PIT_OAK
CIN,2018-12-09,25,Sun,13,14,@,LAC,L 21-26,25,85,3.4,1,2018,2018_14_CIN_LAC
CAR,2018-12-02,25,Sun,12,13,@,TAM,L 17-24,25,95,3.8,1,2018,2018_13_CAR_TAM
IND,2018-11-25,25,Sun,11,12,,MIA,W 27-24,25,113,4.5,1,2018,2018_12_IND_MIA
KAN,2018-11-11,25,Sun,10,10,,ARI,W 26-14,25,94,3.8,1,2018,2018_10_KAN_ARI
MIA,2018-11-11,25,Sun,10,10,@,GNB,L 12-31,25,195,7.8,2,2018,2018_10_MIA_GNB
TAM,2018-11-11,25,Sun,9,10,,WAS,L 3-16,25,116,4.6,0,2018,2018_10_TAM_WAS
BUF,2018-11-04,25,Sun,9,9,,CHI,L 9-41,25,64,2.6,2,2018,2018_09_BUF_CHI
KAN,2018-11-04,25,Sun,9,9,@,CLE,W 37-21,25,102,4.1,1,2018,2018_09_KAN_CLE
NWE,2018-11-04,25,Sun,9,9,,GNB,W 31-17,25,117,4.7,0,2018,2018_09_NWE_GNB
BUF,2018-10-29,25,Mon,8,8,,NWE,L 6-25,25,76,3.0,1,2018,2018_08_BUF_NWE
HOU,2018-10-25,25,Thu,8,8,,MIA,W 42-23,25,116,4.6,1,2018,2018_08_HOU_MIA
NWE,2018-10-21,25,Sun,7,7,@,CHI,W 38-31,25,134,5.4,2,2018,2018_07_NWE_CHI
BUF,2018-10-07,25,Sun,5,5,,TEN,W 13-12,25,100,4.0,0,2018,2018_05_BUF_TEN
CLE,2018-10-07,25,Sun,5,5,,BAL,W 12-9 (OT),25,116,4.6,0,2018,2018_05_CLE_BAL
NYG,2018-09-16,25,Sun,2,2,@,DAL,L 13-20,25,138,5.5,1,2018,2018_02_NYG_DAL
PIT,2018-09-16,25,Sun,2,2,,KAN,L 37-42,25,127,5.1,0,2018,2018_02_PIT_KAN
MIN,2018-09-09,25,Sun,1,1,,SFO,W 24-16,25,90,3.6,0,2018,2018_01_MIN_SFO
HOU,2017-12-03,25,Sun,12,13,@,TEN,L 13-24,25,198,7.9,2,2017,2017_13_HOU_TEN
CLE,2017-12-03,25,Sun,12,13,@,LAC,L 10-19,25,94,3.8,0,2017,2017_13_CLE_LAC
PHI,2017-12-03,25,Sun,12,13,@,SEA,L 10-24,25,101,4.0,0,2017,2017_13_PHI_SEA
BAL,2017-11-27,25,Mon,11,12,,HOU,W 23-16,25,66,2.6,1,2017,2017_12_BAL_HOU
NOR,2017-11-26,25,Sun,11,12,@,LAR,L 20-26,25,88,3.5,0,2017,2017_12_NOR_LAR
BAL,2017-11-19,25,Sun,10,11,@,GNB,W 23-0,25,75,3.0,0,2017,2017_11_BAL_GNB
LAR,2017-11-12,25,Sun,9,10,,HOU,W 33-7,25,89,3.6,0,2017,2017_10_LAR_HOU
HOU,2017-11-12,25,Sun,9,10,@,LAR,L 7-33,25,104,4.2,0,2017,2017_10_HOU_LAR
NOR,2017-11-05,25,Sun,8,9,,TAM,W 30-10,25,87,3.5,0,2017,2017_09_NOR_TAM
NYJ,2017-10-22,25,Sun,7,7,@,MIA,L 28-31,25,53,2.1,0,2017,2017_07_NYJ_MIA
BUF,2017-10-22,25,Sun,6,7,,TAM,W 30-27,25,69,2.8,0,2017,2017_07_BUF_TAM
NYJ,2017-10-15,25,Sun,6,6,,NWE,L 17-24,25,118,4.7,1,2017,2017_06_NYJ_NWE
PHI,2017-10-12,25,Thu,6,6,@,CAR,W 28-23,25,80,3.2,1,2017,2017_06_PHI_CAR
DAL,2017-10-08,25,Sun,5,5,,GNB,L 31-35,25,160,6.4,1,2017,2017_05_DAL_GNB
LAC,2017-10-08,25,Sun,5,5,@,NYG,W 27-22,25,152,6.1,1,2017,2017_05_LAC_NYG
BAL,2017-10-08,25,Sun,5,5,@,OAK,W 30-17,25,108,4.3,1,2017,2017_05_BAL_OAK
