,game_id,Team,Season,Date,Day,G#,Week,Opp,Result,home,Pts_points,Pts_points,PtsO_points,PtDif_points,PC_points,Spread_vegas,Spread_vegas,vs. Line_vegas,Over/Under_vegas,OU Result_vegas,Cmp_pass,Cmp_pass,Att_pass,Inc_pass,Cmp%_pass,Yds_pass,TD_pass,Int_pass,TD%_pass,Int%_pass,Rate_pass,Sk_pass,Yds_pass,Sk%_pass,Y/A_pass,NY/A_pass,AY/A_pass,ANY/A_pass,Y/C_pass,Att_rush,Att_rush,Yds_rush,Y/A_rush,TD_rush,Tot_total,Tot_total,Ply_total,Y/P_total,DPly_total,DY/P_total,TO_total,ToP_total,Time_total,Pen_penalty,Pen_penalty,Yds_penalty,OppPen_penalty,OppYds_penalty,CombPen_penalty,CombPenYds_penalty,1stD_downs,1stD_downs,Rsh_downs,Pass_downs,Pen_downs,3DAtt_downs,3DConv_downs,3D%_downs,4DAtt_downs,4DConv_downs,4D%_downs,Cmp_opp_passing,Cmp_opp_passing,Att_opp_passing,Cmp%_opp_passing,Yds_opp_passing,TD_opp_passing,Sk_opp_passing,Yds_opp_passing,Int_opp_passing,Rate_opp_passing,Att_opp_rushing,Att_opp_rushing,Yds_opp_rushing,Y/A_opp_rushing,TD_opp_rushing,Tot_opp_totals,Tot_opp_totals,TO_opp_totals,1stDOpp_opp_downs,1stDOpp_opp_downs,Rush_opp_downs,Pass_opp_downs,Pen_opp_downs,Opp3DAtt_opp_downs,Opp3DConv_opp_downs,Opp3D%_opp_downs,Opp4DAtt_opp_downs,Opp4DConv_opp_downs,Opp4D%_opp_downs,TD_opp_scoring,TD_opp_scoring,XPA_opp_scoring,XPM_opp_scoring,Att_opp_scoring,Md_opp_scoring,Sfty_opp_scoring
1123,2018_01_DEN_SEA,DEN,2018,2018-09-09,Sun,1,1,SEA,W 27-24,1,27,27,24,3,51,-3.0,-3.0,push,42.5,over,25,25,39,14,64.1,324,3,3,7.7,7.7,84.2,1,5,2.50,8.3,8.10,6.38,6.23,13.0,32,32,146,4.6,0,470,470,72,6.53,55,5.56,3,35:08,3:06,7,7,60,7,45,14,105,25,25,8,15,2,12,4,33.3,0,0,,19,19,33,57.6,242,3,6,56,2,85.7,,,,,,306,306,3,,,,,,,,,,,,3,3,3,3,2,1,0
1124,2017_17_BAL_CIN,BAL,2017,2017-12-31,Sun,16,17,CIN,L 27-31,1,27,27,31,-4,58,,,,,,25,25,47,22,53.2,194,2,1,4.3,2.1,69.7,1,9,2.08,4.1,4.04,4.02,3.94,7.8,26,26,118,4.5,1,312,312,74,4.22,75,4.79,1,31:21,3:33,5,5,47,6,60,11,107,19,19,7,11,1,17,5,29.4,2,1,50.0,23,23,44,52.3,213,3,1,9,0,88.5,30,30,146,4.9,0,359,359,1,22,22,5,14,3,15,5,33.3,1,1,100.0,4,4,4,4,1,1,0
1125,2017_17_KAN_DEN,KAN,2017,2017-12-31,Sun,16,17,DEN,W 27-24,0,27,27,24,3,51,3.0,3.0,covered,37.5,over,22,22,36,14,61.1,269,0,1,0.0,2.8,74.3,2,15,5.26,7.5,7.08,6.22,5.89,12.2,27,27,110,4.1,2,379,379,65,5.83,65,5.17,2,29:03,3:07,,,,,,,,23,23,7,14,2,11,4,36.4,1,1,100.0,21,21,31,67.7,226,2,5,28,2,83.5,29,29,110,3.8,0,336,336,3,22,22,8,13,1,12,5,41.7,2,1,50.0,3,3,3,3,1,1,0
1126,2017_16_WAS_DEN,WAS,2017,2017-12-24,Sun,15,16,DEN,W 27-11,1,27,27,11,16,38,-3.0,-3.0,covered,39.5,under,19,19,37,18,51.4,299,3,1,8.1,2.7,94.3,0,0,0.00,8.1,8.08,8.49,8.49,15.7,29,29,87,3.0,0,386,386,66,5.85,71,4.65,2,29:33,3:03,6,6,35,3,30,9,65,19,19,7,12,0,13,5,38.5,0,0,,22,22,38,57.9,171,0,4,22,1,58.1,29,29,159,5.5,1,330,330,3,18,18,9,7,2,17,5,29.4,2,1,50.0,,,,,,,
1127,2017_16_LAR_TEN,LAR,2017,2017-12-24,Sun,15,16,TEN,W 27-23,0,27,27,23,4,50,-5.5,-5.5,did not cover,46.0,over,22,22,39,17,56.4,286,4,0,10.3,0.0,115.4,1,15,2.50,7.3,7.15,9.38,9.15,13.0,26,26,116,4.5,0,402,402,66,6.09,66,5.55,1,30:04,3:20,5,5,44,5,54,10,98,20,20,5,14,1,14,6,42.9,2,1,50.0,22,22,39,56.4,269,0,1,6,1,67.1,26,26,97,3.7,1,366,366,1,19,19,5,12,2,12,3,25.0,1,0,0.0,2,2,2,2,4,3,0
1128,2017_15_BAL_CLE,BAL,2017,2017-12-17,Sun,14,15,CLE,W 27-10,0,27,27,10,17,37,,,,,,26,26,42,16,61.9,279,1,0,2.4,0.0,90.2,1,9,2.33,6.6,6.49,7.12,6.95,10.7,31,31,97,3.1,1,376,376,74,5.08,58,4.59,0,36:48,3:06,7,7,57,6,35,13,92,23,23,10,12,1,16,7,43.8,1,0,0.0,20,20,37,54.1,136,0,2,10,2,39.9,,,,,,266,266,4,,,,,,,,,,,,,,,,,,
1129,2017_15_NWE_PIT,NWE,2017,2017-12-17,Sun,14,15,PIT,W 27-24,0,27,27,24,3,51,-2.5,-2.5,covered,52.5,under,22,22,35,13,62.9,283,1,1,2.9,2.9,87.6,2,15,5.41,8.1,7.65,7.37,6.97,12.9,,,,,,360,360,56,6.43,63,6.56,1,24:53,2:54,,,,,,,,21,21,5,14,2,9,3,33.3,1,1,100.0,22,22,30,73.3,270,2,2,11,1,109.0,31,31,143,4.6,1,413,413,1,21,21,7,14,0,16,10,62.5,0,0,,3,3,3,3,1,1,0
1130,2017_14_MIA_NWE,MIA,2017,2017-12-11,Mon,13,14,NWE,W 27-20,1,27,27,20,7,47,10.5,10.5,covered,48.0,under,25,25,38,13,65.8,242,3,0,7.9,0.0,112.1,2,21,5.00,6.4,6.05,7.95,7.55,9.7,30,30,120,4.0,0,362,362,70,5.17,55,4.51,0,36:09,3:18,8,8,102,9,78,17,180,21,21,6,13,2,14,4,28.6,1,1,100.0,24,24,43,55.8,223,1,2,10,2,58.6,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,0
1131,2017_14_GNB_CLE,GNB,2017,2017-12-10,Sun,13,14,CLE,W 27-21 (OT),0,27,27,21,6,48,-2.5,-2.5,covered,38.5,over,35,35,46,11,76.1,256,3,0,6.5,0.0,111.2,1,9,2.13,5.6,5.45,6.87,6.72,7.3,27,27,85,3.1,1,341,341,74,4.61,57,6.05,0,36:17,3:19,,,,,,,,24,24,7,14,3,16,8,50.0,3,2,66.7,20,20,28,71.4,209,3,2,5,2,98.7,27,27,136,5.0,0,345,345,2,17,17,5,12,0,13,7,53.8,0,0,,3,3,3,3,0,0,0
1132,2017_12_NYJ_CAR,NYJ,2017,2017-11-26,Sun,11,12,CAR,L 27-35,1,27,27,35,-8,62,5.5,5.5,did not cover,39.5,over,19,19,36,17,52.8,282,3,0,8.3,0.0,109.4,3,25,7.69,7.8,7.23,9.50,8.77,14.8,26,26,109,4.2,0,391,391,65,6.02,64,4.67,1,28:10,3:25,7,7,68,10,84,17,152,21,21,3,14,4,14,5,35.7,0,0,,,,,,,,,,,,33,33,145,4.4,2,299,299,0,17,17,5,9,3,14,3,21.4,1,1,100.0,4,4,1,0,3,3,0
1133,2017_12_ARI_JAX,ARI,2017,2017-11-26,Sun,11,12,JAX,W 27-24,1,27,27,24,3,51,6.0,6.0,covered,37.5,over,22,22,38,16,57.9,236,2,1,5.3,2.6,83.3,1,5,2.56,6.2,6.05,6.08,5.92,10.7,31,31,108,3.5,0,344,344,70,4.91,58,3.78,2,34:39,3:18,10,10,98,5,45,15,143,20,20,5,12,3,17,7,41.2,0,0,,19,19,33,57.6,128,0,3,32,1,53.6,22,22,91,4.1,2,,,,19,19,4,11,4,12,1,8.3,1,1,100.0,3,3,3,3,1,1,0
1134,2017_11_DET_CHI,DET,2017,2017-11-19,Sun,10,11,CHI,W 27-24,0,27,27,24,3,51,-3.0,-3.0,push,41.0,over,21,21,31,10,67.7,287,2,0,6.5,0.0,120.2,3,12,8.82,9.3,8.44,10.55,9.62,13.7,24,24,65,2.7,0,352,352,58,6.07,61,6.52,1,30:36,3:07,6,6,49,5,64,11,113,20,20,4,14,2,10,3,30.0,0,0,,18,18,30,60.0,176,1,1,3,0,87.6,30,30,222,7.4,2,398,398,1,24,24,11,11,2,9,3,33.3,1,1,100.0,3,3,3,3,2,1,0
1135,2017_10_ATL_DAL,ATL,2017,2017-11-12,Sun,9,10,DAL,W 27-7,1,27,27,7,20,34,-3.5,-3.5,covered,49.0,under,22,22,29,7,75.9,204,2,1,6.9,3.4,104.8,1,11,3.33,7.0,6.80,6.86,6.63,9.3,34,34,132,3.9,1,336,336,64,5.25,59,3.95,1,32:06,2:53,5,5,35,5,54,10,89,22,22,7,13,2,13,7,53.8,1,0,0.0,20,20,30,66.7,126,0,8,50,0,75.1,21,21,107,5.1,1,,,,18,18,9,9,0,11,5,45.5,1,0,0.0,,,,,,,
1136,2017_09_OAK_MIA,OAK,2017,2017-11-05,Sun,9,9,MIA,W 27-24,0,27,27,24,3,51,-3.0,-3.0,push,44.5,over,21,21,30,9,70.0,295,1,1,3.3,3.3,99.3,1,5,3.23,9.8,9.52,9.00,8.71,14.0,27,27,84,3.1,2,379,379,58,6.53,61,6.48,2,30:56,3:05,10,10,105,11,107,21,212,20,20,4,14,2,15,8,53.3,0,0,,34,34,42,81.0,309,3,1,2,0,121.1,,,,,,395,395,1,23,23,4,15,4,12,5,41.7,1,0,0.0,3,3,2,1,1,1,0
1137,2017_07_TAM_BUF,TAM,2017,2017-10-22,Sun,6,7,BUF,L 27-30,0,27,27,30,-3,57,3.0,3.0,push,46.5,over,32,32,44,12,72.7,378,3,1,6.8,2.3,112.3,1,6,2.22,8.6,8.40,8.93,8.73,11.8,25,25,69,2.8,0,447,447,70,6.39,67,6.48,3,33:10,3:08,5,5,55,4,35,9,90,27,27,4,22,1,11,6,54.5,0,0,,20,20,33,60.6,261,1,1,7,0,95.6,33,33,173,5.2,2,434,434,1,23,23,9,13,1,16,10,62.5,0,0,,3,3,3,3,4,3,0
1138,2017_07_JAX_IND,JAX,2017,2017-10-22,Sun,7,7,IND,W 27-0,0,27,27,0,27,27,-3.0,-3.0,covered,41.0,under,18,18,27,9,66.7,330,1,0,3.7,0.0,120.9,1,0,3.57,12.2,11.79,12.96,12.50,18.3,37,37,188,5.1,2,518,518,65,7.97,67,3.46,2,32:47,2:55,,,,,,,,23,23,6,14,3,14,8,57.1,1,0,0.0,22,22,37,59.5,136,0,10,64,0,66.9,20,20,96,4.8,0,,,,,,,,,,,,,,,,,,,,,
1139,2017_06_LAR_JAX,LAR,2017,2017-10-15,Sun,6,6,JAX,W 27-17,0,27,27,17,10,44,1.0,1.0,covered,42.0,over,,,,,,,,,,,,,,,,,,,,32,32,142,4.4,0,,,,,,,,,,7,7,70,5,40,12,110,,,,,,,,,,,,23,23,35,65.7,220,1,5,21,1,80.7,26,26,169,6.5,1,389,389,1,19,19,5,12,2,15,4,26.7,1,1,100.0,2,2,2,2,3,1,0
1140,2017_06_CHI_BAL,CHI,2017,2017-10-15,Sun,6,6,BAL,W 27-24 (OT),0,27,27,24,3,51,5.5,5.5,covered,39.5,over,,,,,,,,,,,,,,,,,,,,54,54,231,4.3,0,342,342,75,4.56,70,4.16,2,36:45,3:26,5,5,44,8,69,13,113,18,18,10,5,3,17,5,29.4,0,0,,24,24,41,58.5,166,0,3,14,2,47.4,26,26,125,4.8,0,291,291,3,16,16,5,9,2,18,3,16.7,1,1,100.0,2,2,1,1,3,3,0
1141,2017_05_CAR_DET,CAR,2017,2017-10-08,Sun,5,5,DET,W 27-24,0,27,27,24,3,51,2.0,2.0,covered,42.0,over,26,26,33,7,78.8,334,3,0,9.1,0.0,141.8,3,21,8.33,10.1,9.28,11.94,10.94,12.8,28,28,28,1.0,0,362,362,64,5.66,56,4.32,0,35:23,3:09,11,11,100,1,10,12,110,16,16,3,13,0,16,7,43.8,0,0,,23,23,35,65.7,192,2,6,37,0,98.7,,,,,,,,,19,19,4,11,4,13,5,38.5,1,0,0.0,3,3,3,3,1,1,0
1142,2017_05_LAC_NYG,LAC,2017,2017-10-08,Sun,5,5,NYG,W 27-22,0,27,27,22,5,49,3.0,3.0,covered,45.5,over,21,21,44,23,47.7,258,3,1,6.8,2.3,79.5,0,0,0.00,5.9,5.86,6.20,6.20,12.3,29,29,124,4.3,0,382,382,73,5.23,66,5.08,1,31:45,3:26,11,11,87,10,67,21,154,21,21,7,12,2,18,8,44.4,0,0,,21,21,36,58.3,183,2,5,42,1,78.8,25,25,152,6.1,1,335,335,2,18,18,9,8,1,15,5,33.3,1,0,0.0,3,3,2,2,0,0,1
1143,2017_03_GNB_CIN,GNB,2017,2017-09-24,Sun,3,3,CIN,W 27-24 (OT),1,27,27,24,3,51,,,,,,28,28,42,14,66.7,280,3,1,7.1,2.4,102.6,6,33,12.50,6.7,5.83,7.02,6.15,10.0,,,,,,344,344,65,5.29,60,5.02,1,29:21,3:18,,,,,,,,22,22,4,15,3,15,7,46.7,0,0,,21,21,27,77.8,191,2,3,21,0,120.8,30,30,110,3.7,0,301,301,1,21,21,6,13,2,12,4,33.3,0,0,,3,3,3,3,2,1,0
1144,2017_03_PHI_NYG,PHI,2017,2017-09-24,Sun,3,3,NYG,W 27-24,1,27,27,24,3,51,-5.0,-5.0,did not cover,43.0,over,21,21,31,10,67.7,161,1,0,3.2,0.0,92.9,3,15,8.82,5.2,4.74,5.84,5.32,7.7,39,39,193,4.9,2,354,354,73,4.85,64,6.48,1,37:32,3:24,9,9,103,10,137,19,240,24,24,13,8,3,14,5,35.7,3,2,66.7,35,35,47,74.5,366,3,0,0,2,100.1,,,,,,415,415,2,21,21,2,17,2,10,3,30.0,2,0,0.0,3,3,3,3,1,1,0
1145,2017_03_SEA_TEN,SEA,2017,2017-09-24,Sun,3,3,TEN,L 27-33,0,27,27,33,-6,60,2.0,2.0,did not cover,42.0,over,29,29,49,20,59.2,364,4,0,8.2,0.0,110.3,1,9,2.00,7.4,7.28,9.06,8.88,12.6,22,22,69,3.1,0,433,433,72,6.01,67,6.27,0,27:19,3:19,11,11,98,5,45,16,143,24,24,4,20,0,14,4,28.6,2,1,50.0,20,20,32,62.5,225,2,0,0,0,104.3,35,35,195,5.6,1,420,420,0,21,21,5,10,6,14,4,28.6,0,0,,3,3,3,3,4,4,0
1146,2017_03_WAS_OAK,WAS,2017,2017-09-24,Sun,3,3,OAK,W 27-10,1,27,27,10,17,37,3.5,3.5,covered,53.5,under,25,25,30,5,83.3,356,3,0,10.0,0.0,150.7,1,9,3.23,11.9,11.48,13.87,13.42,14.2,34,34,116,3.4,0,472,472,65,7.26,48,2.67,2,38:06,3:00,10,10,77,4,35,14,112,18,18,4,14,0,15,7,46.7,0,0,,19,19,31,61.3,96,1,4,22,2,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,
1147,2017_02_KAN_PHI,KAN,2017,2017-09-17,Sun,2,2,PHI,W 27-20,1,27,27,20,7,47,-4.0,-4.0,covered,46.5,over,21,21,28,7,75.0,232,1,0,3.6,0.0,113.8,4,19,12.50,8.3,7.25,9.00,7.88,11.0,,,,,,344,344,51,6.75,69,5.88,0,29:11,3:07,5,5,40,4,30,9,70,16,16,6,10,0,12,5,41.7,0,0,,25,25,46,54.3,299,2,6,34,1,79.9,,,,,,406,406,2,27,27,6,19,2,15,8,53.3,0,0,,2,2,2,2,3,2,0
1148,2017_02_WAS_LAR,WAS,2017,2017-09-17,Sun,2,2,LAR,W 27-20,0,27,27,20,7,47,3.0,3.0,covered,46.5,over,18,18,27,9,66.7,156,1,0,3.7,0.0,97.6,2,23,6.90,5.8,5.38,6.52,6.07,8.7,39,39,229,5.9,2,385,385,68,5.66,49,6.78,0,36:19,3:10,,,,,,,,21,21,8,12,1,13,5,38.5,0,0,,,,,,,,,,,,22,22,97,4.4,1,332,332,2,,,,,,,,,,,,2,2,2,2,2,2,0
1149,2017_01_NWE_KAN,NWE,2017,2017-09-07,Thu,1,1,KAN,L 27-42,1,27,27,42,-15,69,,,,,,,,,,,,,,,,,,,,,,,,,35,35,124,3.5,3,371,371,74,5.01,65,8.26,0,29:46,3:37,6,6,55,15,139,21,194,25,25,10,11,4,15,5,33.3,2,0,0.0,28,28,35,80.0,352,4,3,16,0,146.7,27,27,185,6.9,2,537,537,1,26,26,8,17,1,11,4,36.4,0,0,,6,6,6,6,0,0,0
1150,2022_18_WAS_DAL,WAS,2022,2023-01-08,Sun,17,18,DAL,W 26-6,1,26,26,6,20,32,7.0,7.0,covered,40.0,under,,,,,,,,,,,,,,,,,,,,41,41,151,3.7,1,309,309,63,4.90,66,2.76,1,36:12,3:03,,,,,,,,16,16,7,6,3,14,3,21.4,0,0,,,,,,,,,,,,27,27,64,2.4,0,,,,,,,,,,,,,,,1,1,1,0,0,0,0
1151,2022_16_GNB_MIA,GNB,2022,2022-12-25,Sun,15,16,MIA,W 26-20,0,26,26,20,6,46,3.5,3.5,covered,49.5,under,24,24,38,14,63.2,222,1,1,2.6,2.6,78.6,2,16,5.00,5.8,5.55,5.18,4.93,9.3,25,25,79,3.2,1,301,301,65,4.63,45,8.36,1,32:00,2:59,5,5,40,8,62,13,102,17,17,4,11,2,14,2,14.3,5,3,60.0,16,16,25,64.0,294,1,2,16,3,78.2,,,,,,376,376,4,15,15,5,10,0,7,2,28.6,1,1,100.0,2,2,2,2,3,2,0
1152,2022_12_KAN_LAR,KAN,2022,2022-11-27,Sun,11,12,LAR,W 26-10,1,26,26,10,16,36,,,,,,27,27,42,15,64.3,320,1,1,2.4,2.4,85.4,0,0,0.00,7.6,7.62,7.02,7.02,11.9,30,30,117,3.9,1,437,437,72,6.07,55,3.60,2,32:26,2:55,,,,,,,,29,29,6,20,3,11,5,45.5,0,0,,,,,,,,,,,,28,28,116,4.1,0,,,,,,,,,,,,,,,1,1,1,1,1,1,0
1153,2022_12_NWE_MIN,NWE,2022,2022-11-24,Thu,11,12,MIN,L 26-33,0,26,26,33,-7,59,2.5,2.5,did not cover,42.5,over,28,28,39,11,71.8,364,2,0,5.1,0.0,119.8,3,18,7.14,9.3,8.67,10.36,9.62,13.0,,,,,,409,409,55,7.44,66,5.42,0,23:43,3:00,6,6,55,3,20,9,75,17,17,3,14,0,10,3,30.0,1,0,0.0,31,31,38,81.6,301,3,1,9,1,115.0,27,27,57,2.1,0,358,358,1,23,23,2,16,5,15,8,53.3,0,0,,4,4,4,3,2,2,0
1154,2022_09_NWE_IND,NWE,2022,2022-11-06,Sun,9,9,IND,W 26-3,1,26,26,3,23,29,-5.0,-5.0,covered,40.5,under,20,20,30,10,66.7,133,1,0,3.3,0.0,89.2,4,14,11.76,4.4,3.91,5.10,4.50,6.7,28,28,70,2.5,0,,,,,,,,,,4,4,35,2,15,6,50,,,,,,,,,,,,,,,,,,,,,,22,22,78,3.5,0,,,,,,,,,,,,,,,,,,,,,
1155,2022_08_ARI_MIN,ARI,2022,2022-10-30,Sun,8,8,MIN,L 26-34,0,26,26,34,-8,60,3.5,3.5,did not cover,48.5,over,31,31,44,13,70.5,297,3,2,6.8,4.5,95.5,4,29,8.33,6.8,6.19,6.07,5.56,9.6,22,22,78,3.5,0,375,375,70,5.36,68,5.60,3,30:33,3:26,10,10,67,10,86,20,153,25,25,5,17,3,11,4,36.4,1,0,0.0,24,24,36,66.7,208,2,3,24,0,100.2,29,29,173,6.0,3,381,381,1,25,25,11,11,3,13,6,46.2,1,0,0.0,5,5,5,4,1,0,0
1156,2022_06_NOR_CIN,NOR,2022,2022-10-16,Sun,6,6,CIN,L 26-30,1,26,26,30,-4,56,3.0,3.0,did not cover,43.0,over,19,19,36,17,52.8,171,1,0,2.8,0.0,75.9,1,7,2.70,4.8,4.62,5.31,5.16,9.0,34,34,228,6.7,1,399,399,71,5.62,54,6.44,0,32:14,2:58,4,4,34,3,30,7,64,22,22,9,12,1,17,8,47.1,1,0,0.0,28,28,37,75.7,273,3,3,27,0,122.9,,,,,,348,348,1,21,21,7,13,1,10,6,60.0,0,0,,4,4,3,3,1,1,0
1157,2022_06_PHI_DAL,PHI,2022,2022-10-16,Sun,6,6,DAL,W 26-17,1,26,26,17,9,43,-6.5,-6.5,covered,42.0,over,,,,,,,,,,,,,,,,,,,,39,39,136,3.5,1,268,268,68,3.94,64,4.92,0,34:30,3:03,,,,,,,,22,22,9,9,4,14,6,42.9,1,1,100.0,18,18,38,47.4,181,1,0,0,3,37.3,26,26,134,5.2,1,315,315,3,21,21,8,12,1,10,4,40.0,1,0,0.0,2,2,2,2,2,1,0
1158,2022_04_ARI_CAR,ARI,2022,2022-10-02,Sun,4,4,CAR,W 26-16,0,26,26,16,10,42,1.0,1.0,covered,43.5,under,23,23,32,9,71.9,206,2,1,6.3,3.1,96.7,1,1,3.03,6.4,6.24,6.28,6.09,9.0,37,37,132,3.6,1,338,338,70,4.83,51,4.31,1,38:35,3:07,7,7,61,6,76,13,137,20,20,8,10,2,15,6,40.0,2,0,0.0,22,22,36,61.1,180,1,2,17,2,60.0,,,,,,,,,,,,,,,,,,,,2,2,1,1,1,1,0
1159,2022_03_NWE_BAL,NWE,2022,2022-09-25,Sun,3,3,BAL,L 26-37,1,26,26,37,-11,63,2.5,2.5,did not cover,44.0,over,22,22,32,10,68.8,302,0,3,0.0,9.4,62.1,3,19,8.57,9.4,8.63,5.22,4.77,13.7,28,28,145,5.2,3,447,447,63,7.10,59,6.68,4,29:24,3:04,,,,,,,,22,22,10,12,0,9,2,22.2,2,1,50.0,18,18,29,62.1,206,4,4,12,1,108.6,26,26,188,7.2,1,394,394,2,19,19,8,11,0,11,5,45.5,0,0,,5,5,5,4,1,1,0
1160,2022_01_CLE_CAR,CLE,2022,2022-09-11,Sun,1,1,CAR,W 26-24,0,26,26,24,2,50,1.5,1.5,covered,42.0,over,18,18,34,16,52.9,138,1,0,2.9,0.0,74.0,1,9,2.86,4.1,3.94,4.65,4.51,7.7,39,39,217,5.6,1,355,355,74,4.80,50,5.22,0,38:26,3:16,9,9,71,8,96,17,167,23,23,11,7,5,18,8,44.4,2,1,50.0,16,16,27,59.3,207,1,4,28,1,80.3,19,19,54,2.8,2,,,,,,,,,,,,,,,3,3,3,3,1,1,0
1161,2022_01_ATL_NOR,ATL,2022,2022-09-11,Sun,1,1,NOR,L 26-27,1,26,26,27,-1,53,5.5,5.5,covered,43.5,over,20,20,33,13,60.6,215,0,0,0.0,0.0,79.7,0,0,0.00,6.5,6.52,6.52,6.52,10.8,38,38,201,5.3,2,416,416,71,5.86,57,6.75,2,33:44,3:07,8,8,55,8,99,16,154,26,26,13,8,5,13,5,38.5,0,0,,23,23,34,67.6,234,2,4,35,0,106.7,19,19,151,7.9,1,385,385,1,18,18,5,12,1,13,4,30.8,0,0,,3,3,1,1,3,2,0
1162,2021_18_JAX_IND,JAX,2021,2022-01-09,Sun,17,18,IND,W 26-11,1,26,26,11,15,37,15.0,15.0,covered,43.5,under,23,23,32,9,71.9,217,2,0,6.3,0.0,111.8,1,6,3.03,6.8,6.58,8.03,7.79,9.4,31,31,101,3.3,0,318,318,64,4.97,53,4.40,0,33:19,3:05,6,6,49,4,52,10,101,19,19,6,11,2,15,7,46.7,1,1,100.0,17,17,29,58.6,139,1,6,46,1,68.0,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,1,0
1163,2021_18_PHI_DAL,PHI,2021,2022-01-08,Sat,17,18,DAL,L 26-51,1,26,26,51,-25,77,4.0,4.0,did not cover,43.5,over,20,20,34,14,58.8,166,2,1,5.9,2.9,81.5,3,22,8.11,4.9,4.49,4.74,4.35,8.3,33,33,149,4.5,1,315,315,70,4.50,61,7.79,1,32:23,3:02,,,,,,,,22,22,9,11,2,18,10,55.6,3,3,100.0,22,22,28,78.6,304,5,1,1,0,151.5,32,32,171,5.3,2,475,475,0,22,22,9,13,0,13,8,61.5,2,2,100.0,7,7,7,6,1,1,0
1164,2021_17_PIT_CLE,PIT,2021,2022-01-03,Mon,16,17,CLE,W 26-14,1,26,26,14,12,40,-2.0,-2.0,covered,42.0,under,24,24,46,22,52.2,109,1,1,2.2,2.2,56.2,2,14,4.17,2.4,2.27,1.83,1.75,4.5,31,31,190,6.1,1,299,299,79,3.78,67,3.46,1,34:55,3:21,5,5,51,10,77,15,128,20,20,8,10,2,18,5,27.8,2,1,50.0,16,16,38,42.1,139,2,9,46,2,48.0,20,20,93,4.7,0,,,,,,,,,,,,,,,2,2,2,2,0,0,0
1165,2021_16_NYJ_JAX,NYJ,2021,2021-12-26,Sun,15,16,JAX,W 26-21,1,26,26,21,5,47,-1.5,-1.5,covered,41.0,over,,,,,,,,,,,,,,,,,,,,36,36,273,7.6,1,373,373,59,6.32,71,5.41,0,27:42,3:08,7,7,81,2,10,9,91,18,18,11,7,0,12,4,33.3,5,3,60.0,26,26,39,66.7,252,0,1,28,0,84.6,31,31,132,4.3,1,384,384,1,27,27,8,16,3,13,6,46.2,3,2,66.7,2,2,0,0,3,3,0
1166,2021_14_SFO_CIN,SFO,2021,2021-12-12,Sun,13,14,CIN,W 26-23 (OT),0,26,26,23,3,49,-1.5,-1.5,covered,49.0,push,27,27,41,14,65.9,255,2,0,4.9,0.0,103.3,5,41,10.87,6.2,5.54,7.20,6.41,9.4,23,23,100,4.3,1,355,355,69,5.14,65,6.11,0,33:50,3:24,6,6,40,2,19,8,59,21,21,6,14,1,15,5,33.3,0,0,,25,25,34,73.5,311,2,5,37,0,121.1,26,26,86,3.3,0,397,397,2,22,22,4,16,2,13,4,30.8,1,1,100.0,2,2,2,2,4,3,0
1167,2021_12_MIN_SFO,MIN,2021,2021-11-28,Sun,11,12,SFO,L 26-34,0,26,26,34,-8,60,3.5,3.5,did not cover,49.0,over,21,21,33,12,63.6,256,2,1,6.1,3.0,95.8,1,6,2.94,7.8,7.53,7.61,7.38,12.2,,,,,,323,323,52,6.21,67,6.31,2,22:53,3:09,5,5,38,5,57,10,95,17,17,3,13,1,8,2,25.0,3,1,33.3,17,17,26,65.4,215,1,2,15,1,87.8,39,39,208,5.3,3,423,423,1,23,23,11,10,2,12,5,41.7,0,0,,4,4,4,4,3,2,0
1168,2021_08_BUF_MIA,BUF,2021,2021-10-31,Sun,7,8,MIA,W 26-11,1,26,26,11,15,37,,,,,,29,29,43,14,67.4,249,2,0,4.7,0.0,97.9,0,0,0.00,5.8,5.79,6.72,6.72,8.6,23,23,102,4.4,1,351,351,66,5.32,64,4.09,0,30:47,3:11,9,9,80,9,58,18,138,24,24,5,15,4,13,6,46.2,1,0,0.0,21,21,39,53.8,194,0,2,11,1,57.0,23,23,68,3.0,1,,,,16,16,4,10,2,14,4,28.6,1,1,100.0,1,1,0,0,2,1,0
1169,2021_05_LAR_SEA,LAR,2021,2021-10-07,Thu,5,5,SEA,W 26-17,0,26,26,17,9,43,-2.5,-2.5,covered,54.5,under,25,25,37,12,67.6,358,1,1,2.7,2.7,97.2,1,7,2.63,9.7,9.42,9.00,8.76,14.3,29,29,118,4.1,2,476,476,67,7.10,60,5.90,1,33:03,3:05,5,5,85,3,20,8,105,24,24,8,16,0,10,2,20.0,1,1,100.0,21,21,33,63.6,262,2,2,21,2,83.1,25,25,92,3.7,0,354,354,2,22,22,5,13,4,10,4,40.0,1,0,0.0,2,2,2,2,2,1,0
