Team,Date,Spread,Day,G#,Week,,Opp,Result,Spread,vs. Line,Over/Under,OU Result,Season,game_id
LVR,2020-11-08,-1.0,Sun,8,9,@,LAC,W 31-26,-1.0,covered,52.5,over,2020,2020_09_LVR_LAC
CLE,2020-11-01,-1.0,Sun,8,8,,LVR,L 6-16,-1.0,did not cover,48.0,under,2020,2020_08_CLE_LVR
SEA,2020-11-01,-1.0,Sun,7,8,,SFO,W 37-27,-1.0,covered,54.5,over,2020,2020_08_SEA_SFO
ATL,2020-10-25,-1.0,Sun,7,7,,DET,L 22-23,-1.0,did not cover,54.0,under,2020,2020_07_ATL_DET
TEN,2020-10-25,-1.0,Sun,6,7,,PIT,L 24-27,-1.0,did not cover,51.0,push,2020,2020_07_TEN_PIT
DAL,2020-10-25,-1.0,Sun,7,7,@,WAS,L 3-25,-1.0,did not cover,44.5,under,2020,2020_07_DAL_WAS
DAL,2020-10-19,-1.0,Mon,6,6,,ARI,L 10-38,-1.0,did not cover,55.5,under,2020,2020_06_DAL_ARI
CLE,2020-10-11,-1.0,Sun,5,5,,IND,W 32-23,-1.0,covered,48.5,over,2020,2020_05_CLE_IND
CIN,2020-10-04,-1.0,Sun,4,4,,JAX,W 33-25,-1.0,covered,50.0,over,2020,2020_04_CIN_JAX
NYJ,2020-10-01,-1.0,Thu,4,4,,DEN,L 28-37,-1.0,did not cover,41.0,over,2020,2020_04_NYJ_DEN
LAR,2020-09-13,-1.0,Sun,1,1,,DAL,W 20-17,-1.0,covered,52.0,under,2020,2020_01_LAR_DAL
MIN,2020-09-13,-1.0,Sun,1,1,,GNB,L 34-43,-1.0,did not cover,44.0,over,2020,2020_01_MIN_GNB
ATL,2020-09-13,-1.0,Sun,1,1,,SEA,L 25-38,-1.0,did not cover,49.5,over,2020,2020_01_ATL_SEA
TAM,2019-12-29,-1.0,Sun,16,17,,ATL,L 22-28 (OT),-1.0,did not cover,48.0,over,2019,2019_17_TAM_ATL
NYG,2019-12-22,-1.0,Sun,15,16,@,WAS,W 41-35 (OT),-1.0,covered,42.0,over,2019,2019_16_NYG_WAS
MIN,2019-12-15,-1.0,Sun,14,15,@,LAC,W 39-10,-1.0,covered,45.0,over,2019,2019_15_MIN_LAC
PIT,2019-12-15,-1.0,Sun,14,15,,BUF,L 10-17,-1.0,did not cover,37.0,under,2019,2019_15_PIT_BUF
LAR,2019-12-15,-1.0,Sun,14,15,@,DAL,L 21-44,-1.0,did not cover,48.5,over,2019,2019_15_LAR_DAL
LAR,2019-12-08,-1.0,Sun,13,14,,SEA,W 28-12,-1.0,covered,47.5,under,2019,2019_14_LAR_SEA
NOR,2019-12-08,-1.0,Sun,13,14,,SFO,L 46-48,-1.0,did not cover,45.0,over,2019,2019_14_NOR_SFO
TEN,2019-12-01,-1.0,Sun,12,13,@,IND,W 31-17,-1.0,covered,41.5,over,2019,2019_13_TEN_IND
CLE,2019-12-01,-1.0,Sun,12,13,@,PIT,L 13-20,-1.0,did not cover,40.0,under,2019,2019_13_CLE_PIT
SEA,2019-11-24,-1.0,Sun,11,12,@,PHI,W 17-9,-1.0,covered,45.5,under,2019,2019_12_SEA_PHI
WAS,2019-11-17,-1.0,Sun,10,11,,NYJ,L 17-34,-1.0,did not cover,37.5,over,2019,2019_11_WAS_NYJ
LAC,2019-11-07,-1.0,Thu,10,10,@,OAK,L 24-26,-1.0,did not cover,49.0,over,2019,2019_10_LAC_OAK
PIT,2019-11-03,-1.0,Sun,8,9,,IND,W 26-24,-1.0,covered,39.5,over,2019,2019_09_PIT_IND
JAX,2019-11-03,-1.0,Sun,9,9,,HOU,L 3-26,-1.0,did not cover,46.0,under,2019,2019_09_JAX_HOU
BUF,2019-10-27,-1.0,Sun,7,8,,PHI,L 13-31,-1.0,did not cover,39.5,over,2019,2019_08_BUF_PHI
DEN,2019-10-13,-1.0,Sun,6,6,,TEN,W 16-0,-1.0,covered,41.0,under,2019,2019_06_DEN_TEN
CLE,2019-10-13,-1.0,Sun,6,6,,SEA,L 28-32,-1.0,did not cover,45.5,over,2019,2019_06_CLE_SEA
MIN,2019-09-29,-1.0,Sun,4,4,@,CHI,L 6-16,-1.0,did not cover,38.0,under,2019,2019_04_MIN_CHI
IND,2019-09-22,-1.0,Sun,3,3,,ATL,W 27-24,-1.0,covered,48.0,over,2019,2019_03_IND_ATL
PHI,2019-09-15,-1.0,Sun,2,2,@,ATL,L 20-24,-1.0,did not cover,53.0,under,2019,2019_02_PHI_ATL
LAC,2019-09-15,-1.0,Sun,2,2,@,DET,L 10-13,-1.0,did not cover,47.0,under,2019,2019_02_LAC_DET
BUF,2019-09-15,-1.0,Sun,2,2,@,NYG,W 28-14,-1.0,covered,44.5,under,2019,2019_02_BUF_NYG
CIN,2019-09-15,-1.0,Sun,2,2,,SFO,L 17-41,-1.0,did not cover,46.0,over,2019,2019_02_CIN_SFO
TAM,2019-09-08,-1.0,Sun,1,1,,SFO,L 17-31,-1.0,did not cover,51.0,under,2019,2019_01_TAM_SFO
PHI,2018-12-23,-1.0,Sun,15,16,,HOU,W 32-30,-1.0,covered,46.5,over,2018,2018_16_PHI_HOU
KAN,2018-12-23,-1.0,Sun,15,16,@,SEA,L 31-38,-1.0,did not cover,54.5,over,2018,2018_16_KAN_SEA
DEN,2018-12-15,-1.0,Sat,14,15,,CLE,L 16-17,-1.0,did not cover,47.0,under,2018,2018_15_DEN_CLE
CAR,2018-12-09,-1.0,Sun,13,14,@,CLE,L 20-26,-1.0,did not cover,47.5,under,2018,2018_14_CAR_CLE
CLE,2018-11-25,-1.0,Sun,11,12,@,CIN,W 35-20,-1.0,covered,46.5,over,2018,2018_12_CLE_CIN
IND,2018-11-18,-1.0,Sun,10,11,,TEN,W 38-10,-1.0,covered,50.0,under,2018,2018_11_IND_TEN
DEN,2018-11-04,-1.0,Sun,9,9,,HOU,L 17-19,-1.0,did not cover,46.5,under,2018,2018_09_DEN_HOU
SEA,2018-11-04,-1.0,Sun,8,9,,LAC,L 17-25,-1.0,did not cover,48.0,under,2018,2018_09_SEA_LAC
WAS,2018-10-28,-1.0,Sun,7,8,@,NYG,W 20-13,-1.0,covered,44.0,under,2018,2018_08_WAS_NYG
NWE,2018-10-21,-1.0,Sun,7,7,@,CHI,W 38-31,-1.0,covered,48.5,over,2018,2018_07_NWE_CHI
DAL,2018-10-21,-1.0,Sun,7,7,@,WAS,L 17-20,-1.0,did not cover,40.5,under,2018,2018_07_DAL_WAS
DEN,2018-10-18,-1.0,Thu,7,7,@,ARI,W 45-10,-1.0,covered,42.5,over,2018,2018_07_DEN_ARI
CLE,2018-10-14,-1.0,Sun,6,6,,LAC,L 14-38,-1.0,did not cover,47.0,over,2018,2018_06_CLE_LAC
CAR,2018-10-14,-1.0,Sun,5,6,@,WAS,L 17-23,-1.0,did not cover,44.5,under,2018,2018_06_CAR_WAS
NYJ,2018-10-07,-1.0,Sun,5,5,,DEN,W 34-16,-1.0,covered,43.0,over,2018,2018_05_NYJ_DEN
DET,2018-10-07,-1.0,Sun,5,5,,GNB,W 31-23,-1.0,covered,50.0,over,2018,2018_05_DET_GNB
HOU,2018-09-30,-1.0,Sun,4,4,@,IND,W 37-34 (OT),-1.0,covered,48.0,over,2018,2018_04_HOU_IND
TAM,2018-09-24,-1.0,Mon,3,3,,PIT,L 27-30,-1.0,did not cover,55.0,over,2018,2018_03_TAM_PIT
SEA,2018-09-23,-1.0,Sun,3,3,,DAL,W 24-13,-1.0,covered,40.0,under,2018,2018_03_SEA_DAL
CIN,2018-09-13,-1.0,Thu,2,2,,BAL,W 34-23,-1.0,covered,43.0,over,2018,2018_02_CIN_BAL
CIN,2018-09-09,-1.0,Sun,1,1,@,IND,W 34-23,-1.0,covered,47.5,over,2018,2018_01_CIN_IND
TEN,2018-09-09,-1.0,Sun,1,1,@,MIA,L 20-27,-1.0,did not cover,43.5,over,2018,2018_01_TEN_MIA
PHI,2018-09-06,-1.0,Thu,1,1,,ATL,W 18-12,-1.0,covered,44.5,under,2018,2018_01_PHI_ATL
LAR,2017-12-17,-1.0,Sun,14,15,@,SEA,W 42-7,-1.0,covered,47.5,over,2017,2017_15_LAR_SEA
KAN,2017-12-16,-1.0,Sat,14,15,,LAC,W 30-13,-1.0,covered,47.0,under,2017,2017_15_KAN_LAC
NYJ,2017-12-10,-1.0,Sun,13,14,@,DEN,L 0-23,-1.0,did not cover,40.5,under,2017,2017_14_NYJ_DEN
LAR,2017-12-10,-1.0,Sun,13,14,,PHI,L 35-43,-1.0,did not cover,47.5,over,2017,2017_14_LAR_PHI
HOU,2017-12-10,-1.0,Sun,13,14,,SFO,L 16-26,-1.0,did not cover,45.5,under,2017,2017_14_HOU_SFO
DEN,2017-12-03,-1.0,Sun,12,13,@,MIA,L 9-35,-1.0,did not cover,41.0,over,2017,2017_13_DEN_MIA
LAC,2017-11-23,-1.0,Thu,11,12,@,DAL,W 28-6,-1.0,covered,46.5,under,2017,2017_12_LAC_DAL
ATL,2017-11-20,-1.0,Mon,10,11,@,SEA,W 34-31,-1.0,covered,46.0,over,2017,2017_11_ATL_SEA
TAM,2017-11-19,-1.0,Sun,10,11,@,MIA,W 30-20,-1.0,covered,44.0,over,2017,2017_11_TAM_MIA
MIN,2017-11-19,-1.0,Sun,10,11,,LAR,W 24-7,-1.0,covered,46.0,under,2017,2017_11_MIN_LAR
TAM,2017-11-12,-1.0,Sun,9,10,,NYJ,W 15-10,-1.0,covered,44.5,under,2017,2017_10_TAM_NYJ
MIN,2017-11-12,-1.0,Sun,9,10,@,WAS,W 38-30,-1.0,covered,43.0,over,2017,2017_10_MIN_WAS
DEN,2017-10-22,-1.0,Sun,6,7,@,LAC,L 0-21,-1.0,did not cover,41.0,under,2017,2017_07_DEN_LAC
JAX,2017-10-15,-1.0,Sun,6,6,,LAR,L 17-27,-1.0,did not cover,42.0,over,2017,2017_06_JAX_LAR
IND,2017-10-08,-1.0,Sun,5,5,,SFO,W 26-23 (OT),-1.0,covered,43.5,over,2017,2017_05_IND_SFO
CLE,2017-09-24,-1.0,Sun,3,3,@,IND,L 28-31,-1.0,did not cover,42.0,over,2017,2017_03_CLE_IND
TEN,2017-09-17,-1.0,Sun,2,2,@,JAX,W 37-16,-1.0,covered,42.0,over,2017,2017_02_TEN_JAX
NYJ,2023-01-01,-1.5,Sun,16,17,@,SEA,L 6-23,-1.5,did not cover,42.5,under,2022,2022_17_NYJ_SEA
LVR,2022-12-18,-1.5,Sun,14,15,,NWE,W 30-24,-1.5,covered,45.0,over,2022,2022_15_LVR_NWE
DEN,2022-12-18,-1.5,Sun,14,15,,ARI,W 24-15,-1.5,covered,36.5,over,2022,2022_15_DEN_ARI
NWE,2022-12-12,-1.5,Mon,13,14,@,ARI,W 27-13,-1.5,covered,43.5,under,2022,2022_14_NWE_ARI
PIT,2022-12-11,-1.5,Sun,13,14,,BAL,L 14-16,-1.5,did not cover,36.5,under,2022,2022_14_PIT_BAL
CIN,2022-11-27,-1.5,Sun,11,12,@,TEN,W 20-16,-1.5,covered,43.0,under,2022,2022_12_CIN_TEN
DAL,2022-11-20,-1.5,Sun,10,11,@,MIN,W 40-3,-1.5,covered,48.5,under,2022,2022_11_DAL_MIN
BAL,2022-11-07,-1.5,Mon,9,9,@,NOR,W 27-13,-1.5,covered,46.5,under,2022,2022_09_BAL_NOR
LVR,2022-10-30,-1.5,Sun,7,8,@,NOR,L 0-24,-1.5,did not cover,49.5,under,2022,2022_08_LVR_NOR
TAM,2022-10-27,-1.5,Thu,8,8,,BAL,L 22-27,-1.5,did not cover,45.5,over,2022,2022_08_TAM_BAL
NYJ,2022-10-23,-1.5,Sun,7,7,@,DEN,W 16-9,-1.5,covered,37.0,under,2022,2022_07_NYJ_DEN
IND,2022-10-16,-1.5,Sun,6,6,,JAX,W 34-27,-1.5,covered,41.0,over,2022,2022_06_IND_JAX
SFO,2022-10-03,-1.5,Mon,4,4,,LAR,W 24-9,-1.5,covered,42.5,under,2022,2022_04_SFO_LAR
SFO,2022-09-25,-1.5,Sun,3,3,@,DEN,L 10-11,-1.5,did not cover,44.5,under,2022,2022_03_SFO_DEN
DET,2022-09-18,-1.5,Sun,2,2,,WAS,W 36-27,-1.5,covered,48.5,over,2022,2022_02_DET_WAS
CAR,2022-09-11,-1.5,Sun,1,1,,CLE,L 24-26,-1.5,did not cover,42.0,over,2022,2022_01_CAR_CLE
NWE,2021-12-26,-1.5,Sun,15,16,,BUF,L 21-33,-1.5,did not cover,43.5,over,2021,2021_16_NWE_BUF
NYJ,2021-12-26,-1.5,Sun,15,16,,JAX,W 26-21,-1.5,covered,41.0,over,2021,2021_16_NYJ_JAX
SFO,2021-12-12,-1.5,Sun,13,14,@,CIN,W 26-23 (OT),-1.5,covered,49.0,push,2021,2021_14_SFO_CIN
LVR,2021-12-05,-1.5,Sun,12,13,,WAS,L 15-17,-1.5,did not cover,48.0,under,2021,2021_13_LVR_WAS
LAC,2021-11-07,-1.5,Sun,8,9,@,PHI,W 27-24,-1.5,covered,49.0,over,2021,2021_09_LAC_PHI
CLE,2021-10-21,-1.5,Thu,7,7,,DEN,W 17-14,-1.5,covered,41.5,under,2021,2021_07_CLE_DEN
DEN,2021-10-10,-1.5,Sun,5,5,@,PIT,L 19-27,-1.5,did not cover,39.5,over,2021,2021_05_DEN_PIT
TAM,2021-09-26,-1.5,Sun,3,3,@,LAR,L 24-34,-1.5,did not cover,55.5,over,2021,2021_03_TAM_LAR
CHI,2021-09-19,-1.5,Sun,2,2,,CIN,W 20-17,-1.5,covered,44.5,under,2021,2021_02_CHI_CIN
WAS,2021-09-12,-1.5,Sun,1,1,,LAC,L 16-20,-1.5,did not cover,45.0,under,2021,2021_01_WAS_LAC
DAL,2021-01-03,-1.5,Sun,16,17,@,NYG,L 19-23,-1.5,did not cover,44.5,under,2020,2020_17_DAL_NYG
SEA,2020-12-27,-1.5,Sun,15,16,,LAR,W 20-9,-1.5,covered,47.5,under,2020,2020_16_SEA_LAR
NWE,2020-12-20,-1.5,Sun,14,15,@,MIA,L 12-22,-1.5,did not cover,40.5,under,2020,2020_15_NWE_MIA
SFO,2020-12-07,-1.5,Mon,12,13,,BUF,L 24-34,-1.5,did not cover,48.0,over,2020,2020_13_SFO_BUF
IND,2020-11-22,-1.5,Sun,10,11,,GNB,W 34-31 (OT),-1.5,covered,52.5,over,2020,2020_11_IND_GNB
MIA,2020-11-15,-1.5,Sun,9,10,,LAC,W 29-21,-1.5,covered,49.0,over,2020,2020_10_MIA_LAC
CAR,2020-10-29,-1.5,Thu,8,8,,ATL,L 17-25,-1.5,did not cover,52.0,under,2020,2020_08_CAR_ATL
BUF,2020-09-27,-1.5,Sun,3,3,,LAR,W 35-32,-1.5,covered,46.5,over,2020,2020_03_BUF_LAR
NYJ,2019-12-29,-1.5,Sun,16,17,@,BUF,W 13-6,-1.5,covered,37.0,under,2019,2019_17_NYJ_BUF
CIN,2019-12-22,-1.5,Sun,15,16,@,MIA,L 35-38 (OT),-1.5,did not cover,46.0,over,2019,2019_16_CIN_MIA
IND,2019-10-20,-1.5,Sun,6,7,,HOU,W 30-23,-1.5,covered,46.5,over,2019,2019_07_IND_HOU
SEA,2019-10-03,-1.5,Thu,5,5,,LAR,W 30-29,-1.5,did not cover,49.0,over,2019,2019_05_SEA_LAR
TEN,2019-09-19,-1.5,Thu,3,3,@,JAX,L 7-20,-1.5,did not cover,38.0,under,2019,2019_03_TEN_JAX
LAR,2019-09-08,-1.5,Sun,1,1,@,CAR,W 30-27,-1.5,covered,49.5,over,2019,2019_01_LAR_CAR
TAM,2018-11-25,-1.5,Sun,11,12,,SFO,W 27-9,-1.5,covered,54.5,under,2018,2018_12_TAM_SFO
WAS,2018-11-04,-1.5,Sun,8,9,,ATL,L 14-38,-1.5,did not cover,46.5,over,2018,2018_09_WAS_ATL
LAR,2018-11-04,-1.5,Sun,9,9,@,NOR,L 35-45,-1.5,did not cover,57.0,over,2018,2018_09_LAR_NOR
BAL,2018-11-04,-1.5,Sun,9,9,,PIT,L 16-23,-1.5,did not cover,46.5,under,2018,2018_09_BAL_PIT
OAK,2018-11-01,-1.5,Thu,8,9,@,SFO,L 3-34,-1.5,did not cover,44.0,under,2018,2018_09_OAK_SFO
CIN,2018-10-14,-1.5,Sun,6,6,,PIT,L 21-28,-1.5,did not cover,49.5,under,2018,2018_06_CIN_PIT
PHI,2018-10-11,-1.5,Thu,6,6,@,NYG,W 34-13,-1.5,covered,45.0,over,2018,2018_06_PHI_NYG
ATL,2018-09-23,-1.5,Sun,3,3,,NOR,L 37-43 (OT),-1.5,did not cover,54.0,over,2018,2018_03_ATL_NOR
WAS,2017-11-30,-1.5,Thu,12,13,@,DAL,L 14-38,-1.5,did not cover,47.0,over,2017,2017_13_WAS_DAL
TAM,2017-10-29,-1.5,Sun,7,8,,CAR,L 3-17,-1.5,did not cover,46.0,under,2017,2017_08_TAM_CAR
NYJ,2017-10-08,-1.5,Sun,5,5,@,CLE,W 17-14,-1.5,covered,41.5,under,2017,2017_05_NYJ_CLE
WAS,2023-01-01,-2.0,Sun,16,17,,CLE,L 10-24,-2.0,did not cover,40.5,under,2022,2022_17_WAS_CLE
PIT,2022-12-24,-2.0,Sat,15,16,,LVR,W 13-10,-2.0,covered,38.0,under,2022,2022_16_PIT_LVR
NYJ,2022-12-22,-2.0,Thu,15,16,,JAX,L 3-19,-2.0,did not cover,37.0,under,2022,2022_16_NYJ_JAX
DET,2022-12-11,-2.0,Sun,13,14,,MIN,W 34-23,-2.0,covered,51.5,over,2022,2022_14_DET_MIN
WAS,2022-12-04,-2.0,Sun,13,13,@,NYG,T 20-20 (OT),-2.0,did not cover,40.5,under,2022,2022_13_WAS_NYG
ARI,2022-11-06,-2.0,Sun,9,9,,SEA,L 21-31,-2.0,did not cover,49.0,over,2022,2022_09_ARI_SEA
JAX,2022-10-30,-2.0,Sun,8,8,,DEN,L 17-21,-2.0,did not cover,40.5,under,2022,2022_08_JAX_DEN
TEN,2022-10-09,-2.0,Sun,5,5,@,WAS,W 21-17,-2.0,covered,43.0,under,2022,2022_05_TEN_WAS
LVR,2022-09-25,-2.0,Sun,3,3,@,TEN,L 22-24,-2.0,did not cover,45.5,over,2022,2022_03_LVR_TEN
NYG,2022-09-18,-2.0,Sun,2,2,,CAR,W 19-16,-2.0,covered,43.5,under,2022,2022_02_NYG_CAR
TAM,2022-09-11,-2.0,Sun,1,1,@,DAL,W 19-3,-2.0,covered,50.0,under,2022,2022_01_TAM_DAL
PIT,2022-01-03,-2.0,Mon,16,17,,CLE,W 26-14,-2.0,covered,42.0,under,2021,2021_17_PIT_CLE
ARI,2021-12-25,-2.0,Sat,15,16,,IND,L 16-22,-2.0,did not cover,49.0,under,2021,2021_16_ARI_IND
LAR,2021-11-28,-2.0,Sun,11,12,@,GNB,L 28-36,-2.0,did not cover,46.5,over,2021,2021_12_LAR_GNB
ATL,2021-11-28,-2.0,Sun,11,12,@,JAX,W 21-14,-2.0,covered,45.5,under,2021,2021_12_ATL_JAX
DEN,2021-11-14,-2.0,Sun,10,10,,PHI,L 13-30,-2.0,did not cover,46.0,under,2021,2021_10_DEN_PHI
ATL,2021-10-24,-2.0,Sun,6,7,@,MIA,W 30-28,-2.0,push,47.5,over,2021,2021_07_ATL_MIA
WAS,2021-10-03,-2.0,Sun,4,4,@,ATL,W 34-30,-2.0,covered,48.0,over,2021,2021_04_WAS_ATL
SEA,2021-09-26,-2.0,Sun,3,3,@,MIN,L 17-30,-2.0,did not cover,55.0,under,2021,2021_03_SEA_MIN
BUF,2020-12-13,-2.0,Sun,13,14,,PIT,W 26-15,-2.0,covered,48.5,under,2020,2020_14_BUF_PIT
LAC,2020-12-06,-2.0,Sun,12,13,,NWE,L 0-45,-2.0,did not cover,46.5,under,2020,2020_13_LAC_NWE
WAS,2020-11-22,-2.0,Sun,10,11,,CIN,W 20-9,-2.0,covered,48.0,under,2020,2020_11_WAS_CIN
CAR,2020-10-18,-2.0,Sun,6,6,,CHI,L 16-23,-2.0,did not cover,45.0,under,2020,2020_06_CAR_CHI
NYG,2020-10-18,-2.0,Sun,6,6,,WAS,W 20-19,-2.0,did not cover,42.5,under,2020,2020_06_NYG_WAS
PHI,2020-09-20,-2.0,Sun,2,2,,LAR,L 19-37,-2.0,did not cover,46.0,over,2020,2020_02_PHI_LAR
PIT,2019-12-29,-2.0,Sun,16,17,@,BAL,L 10-28,-2.0,did not cover,35.0,over,2019,2019_17_PIT_BAL
DAL,2019-12-22,-2.0,Sun,15,16,@,PHI,L 9-17,-2.0,did not cover,47.0,under,2019,2019_16_DAL_PHI
TEN,2019-10-27,-2.0,Sun,8,8,,TAM,W 27-23,-2.0,covered,45.5,over,2019,2019_08_TEN_TAM
CAR,2019-10-13,-2.0,Sun,6,6,@,TAM,W 37-26,-2.0,covered,48.5,over,2019,2019_06_CAR_TAM
LAR,2019-09-15,-2.0,Sun,2,2,,NOR,W 27-9,-2.0,covered,52.5,under,2019,2019_02_LAR_NOR
MIN,2018-09-16,-2.0,Sun,2,2,@,GNB,T 29-29 (OT),-2.0,did not cover,45.0,over,2018,2018_02_MIN_GNB
NWE,2018-09-16,-2.0,Sun,2,2,@,JAX,L 20-31,-2.0,did not cover,44.5,over,2018,2018_02_NWE_JAX
ARI,2018-09-09,-2.0,Sun,1,1,,WAS,L 6-24,-2.0,did not cover,43.5,under,2018,2018_01_ARI_WAS
ATL,2017-12-03,-2.0,Sun,12,13,,MIN,L 9-14,-2.0,did not cover,48.5,under,2017,2017_13_ATL_MIN
NOR,2017-11-12,-2.0,Sun,9,10,@,BUF,W 47-10,-2.0,covered,48.5,over,2017,2017_10_NOR_BUF
BUF,2017-10-29,-2.0,Sun,7,8,,OAK,W 34-14,-2.0,covered,47.0,over,2017,2017_08_BUF_OAK
DET,2017-10-08,-2.0,Sun,5,5,,CAR,L 24-27,-2.0,did not cover,42.0,over,2017,2017_05_DET_CAR
KAN,2017-10-08,-2.0,Sun,5,5,@,HOU,W 42-34,-2.0,covered,45.0,over,2017,2017_05_KAN_HOU
LAR,2017-10-08,-2.0,Sun,5,5,,SEA,L 10-16,-2.0,did not cover,47.0,under,2017,2017_05_LAR_SEA
LAC,2017-10-01,-2.0,Sun,4,4,,PHI,L 24-26,-2.0,did not cover,48.0,over,2017,2017_04_LAC_PHI
TEN,2017-09-24,-2.0,Sun,3,3,,SEA,W 33-27,-2.0,covered,42.0,over,2017,2017_03_TEN_SEA
PHI,2017-09-10,-2.0,Sun,1,1,@,WAS,W 30-17,-2.0,covered,49.5,under,2017,2017_01_PHI_WAS
PIT,2023-01-08,-2.5,Sun,17,18,,CLE,W 28-14,-2.5,covered,40.0,over,2022,2022_18_PIT_CLE
IND,2023-01-08,-2.5,Sun,17,18,,HOU,L 31-32,-2.5,did not cover,37.5,over,2022,2022_18_IND_HOU
NWE,2023-01-01,-2.5,Sun,16,17,,MIA,W 23-21,-2.5,did not cover,41.0,over,2022,2022_17_NWE_MIA
BAL,2023-01-01,-2.5,Sun,16,17,,PIT,L 13-16,-2.5,did not cover,35.0,under,2022,2022_17_BAL_PIT
DET,2022-12-24,-2.5,Sat,15,16,@,CAR,L 23-37,-2.5,did not cover,43.5,over,2022,2022_16_DET_CAR
CAR,2022-12-18,-2.5,Sun,14,15,,PIT,L 16-24,-2.5,did not cover,37.5,over,2022,2022_15_CAR_PIT
LVR,2022-12-04,-2.5,Sun,12,13,,LAC,W 27-20,-2.5,covered,49.5,under,2022,2022_13_LVR_LAC
KAN,2022-12-04,-2.5,Sun,12,13,@,CIN,L 24-27,-2.5,did not cover,53.0,under,2022,2022_13_KAN_CIN
IND,2022-11-28,-2.5,Mon,12,12,,PIT,L 17-24,-2.5,did not cover,39.5,over,2022,2022_12_IND_PIT
LAC,2022-11-27,-2.5,Sun,11,12,@,ARI,W 25-24,-2.5,did not cover,48.5,over,2022,2022_12_LAC_ARI
MIN,2022-11-24,-2.5,Thu,11,12,,NWE,W 33-26,-2.5,covered,42.5,over,2022,2022_12_MIN_NWE
DEN,2022-11-20,-2.5,Sun,10,11,,LVR,L 16-22 (OT),-2.5,did not cover,41.0,under,2022,2022_11_DEN_LVR
NOR,2022-11-20,-2.5,Sun,11,11,,LAR,W 27-20,-2.5,covered,39.0,over,2022,2022_11_NOR_LAR
ATL,2022-11-20,-2.5,Sun,11,11,,CHI,W 27-24,-2.5,covered,49.0,over,2022,2022_11_ATL_CHI
LAR,2022-11-13,-2.5,Sun,9,10,,ARI,L 17-27,-2.5,did not cover,39.5,over,2022,2022_10_LAR_ARI
TEN,2022-11-13,-2.5,Sun,9,10,,DEN,W 17-10,-2.5,covered,39.0,under,2022,2022_10_TEN_DEN
CHI,2022-11-13,-2.5,Sun,10,10,,DET,L 30-31,-2.5,did not cover,48.5,over,2022,2022_10_CHI_DET
TAM,2022-11-13,-2.5,Sun,10,10,,SEA,W 21-16,-2.5,covered,45.0,under,2022,2022_10_TAM_SEA
ATL,2022-11-10,-2.5,Thu,10,10,@,CAR,L 15-25,-2.5,did not cover,41.5,under,2022,2022_10_ATL_CAR
LVR,2022-11-06,-2.5,Sun,8,9,@,JAX,L 20-27,-2.5,did not cover,48.0,under,2022,2022_09_LVR_JAX
NWE,2022-10-30,-2.5,Sun,8,8,@,NYJ,W 22-17,-2.5,covered,40.0,under,2022,2022_08_NWE_NYJ
LAR,2022-10-30,-2.5,Sun,7,8,,SFO,L 14-31,-2.5,did not cover,42.0,over,2022,2022_08_LAR_SFO
TEN,2022-10-23,-2.5,Sun,6,7,,IND,W 19-10,-2.5,covered,41.5,under,2022,2022_07_TEN_IND
ARI,2022-10-20,-2.5,Thu,7,7,,NOR,W 42-34,-2.5,covered,44.0,over,2022,2022_07_ARI_NOR
CLE,2022-10-16,-2.5,Sun,6,6,,NWE,L 15-38,-2.5,did not cover,43.0,over,2022,2022_06_CLE_NWE
ARI,2022-10-16,-2.5,Sun,6,6,@,SEA,L 9-19,-2.5,did not cover,50.5,under,2022,2022_06_ARI_SEA
BUF,2022-10-16,-2.5,Sun,6,6,@,KAN,W 24-20,-2.5,covered,54.0,under,2022,2022_06_BUF_KAN
LVR,2022-10-02,-2.5,Sun,4,4,,DEN,W 32-23,-2.5,covered,45.5,over,2022,2022_04_LVR_DEN
NOR,2022-09-25,-2.5,Sun,3,3,@,CAR,L 14-22,-2.5,did not cover,41.0,under,2022,2022_03_NOR_CAR
BAL,2022-09-25,-2.5,Sun,3,3,@,NWE,W 37-26,-2.5,covered,44.0,over,2022,2022_03_BAL_NWE
PHI,2022-09-19,-2.5,Mon,2,2,,MIN,W 24-7,-2.5,covered,50.5,under,2022,2022_02_PHI_MIN
TAM,2022-09-18,-2.5,Sun,2,2,@,NOR,W 20-10,-2.5,covered,44.0,under,2022,2022_02_TAM_NOR
NWE,2022-09-18,-2.5,Sun,2,2,@,PIT,W 17-14,-2.5,covered,40.5,under,2022,2022_02_NWE_PIT
MIN,2022-09-11,-2.5,Sun,1,1,,GNB,W 23-7,-2.5,covered,46.0,under,2022,2022_01_MIN_GNB
BUF,2022-09-08,-2.5,Thu,1,1,@,LAR,W 31-10,-2.5,covered,52.0,under,2022,2022_01_BUF_LAR
MIA,2021-12-27,-2.5,Mon,15,16,@,NOR,W 20-3,-2.5,covered,37.5,under,2021,2021_16_MIA_NOR
IND,2021-12-18,-2.5,Sat,14,15,,NWE,W 27-17,-2.5,covered,45.5,under,2021,2021_15_IND_NWE
ARI,2021-12-13,-2.5,Mon,13,14,,LAR,L 23-30,-2.5,did not cover,51.5,over,2021,2021_14_ARI_LAR
CAR,2021-12-12,-2.5,Sun,13,14,,ATL,L 21-29,-2.5,did not cover,41.0,over,2021,2021_14_CAR_ATL
