Team,Date,Att,Day,G#,Week,,Opp,Result,Att,Yds,Y/A,TD,Season,game_id
KAN,2021-11-21,26,Sun,11,11,,DAL,W 19-9,26,126,4.8,2,2021,2021_11_KAN_DAL
LAC,2021-11-21,26,Sun,10,11,,PIT,W 41-37,26,159,6.1,2,2021,2021_11_LAC_PIT
CHI,2021-11-08,26,Mon,9,9,@,PIT,L 27-29,26,136,5.2,1,2021,2021_09_CHI_PIT
TEN,2021-11-07,26,Sun,9,9,@,LAR,W 28-16,26,69,2.7,2,2021,2021_09_TEN_LAR
SFO,2021-10-31,26,Sun,7,8,@,CHI,W 33-22,26,145,5.6,3,2021,2021_08_SFO_CHI
CHI,2021-10-17,26,Sun,6,6,,GNB,L 14-24,26,140,5.4,1,2021,2021_06_CHI_GNB
IND,2021-10-17,26,Sun,6,6,,HOU,W 31-3,26,174,6.7,2,2021,2021_06_IND_HOU
IND,2021-10-11,26,Mon,5,5,@,BAL,L 25-31 (OT),26,123,4.7,1,2021,2021_05_IND_BAL
IND,2021-09-19,26,Sun,2,2,,LAR,L 24-27,26,109,4.2,0,2021,2021_02_IND_LAR
CLE,2021-09-12,26,Sun,1,1,@,KAN,L 29-33,26,153,5.9,4,2021,2021_01_CLE_KAN
ATL,2021-09-12,26,Sun,1,1,,PHI,L 6-32,26,124,4.8,0,2021,2021_01_ATL_PHI
CHI,2021-09-12,26,Sun,1,1,@,LAR,L 14-34,26,134,5.2,2,2021,2021_01_CHI_LAR
ATL,2021-01-03,26,Sun,16,17,@,TAM,L 27-44,26,127,4.9,1,2020,2020_17_ATL_TAM
TAM,2020-12-26,26,Sat,15,16,@,DET,W 47-7,26,111,4.3,1,2020,2020_16_TAM_DET
SEA,2020-12-20,26,Sun,14,15,@,WAS,W 20-15,26,181,7.0,1,2020,2020_15_SEA_WAS
TAM,2020-12-13,26,Sun,13,14,,MIN,W 26-14,26,107,4.1,1,2020,2020_14_TAM_MIN
LAC,2020-12-13,26,Sun,13,14,,ATL,W 20-17,26,105,4.0,0,2020,2020_14_LAC_ATL
LVR,2020-11-22,26,Sun,10,11,,KAN,L 31-35,26,89,3.4,1,2020,2020_11_LVR_KAN
LAC,2020-11-22,26,Sun,10,11,,NYJ,W 34-28,26,29,1.1,0,2020,2020_11_LAC_NYJ
WAS,2020-11-15,26,Sun,9,10,@,DET,L 27-30,26,89,3.4,3,2020,2020_10_WAS_DET
LVR,2020-11-08,26,Sun,8,9,@,LAC,W 31-26,26,160,6.2,2,2020,2020_09_LVR_LAC
PHI,2020-11-01,26,Sun,8,8,,DAL,W 23-9,26,119,4.6,0,2020,2020_08_PHI_DAL
ATL,2020-10-25,26,Sun,7,7,,DET,L 22-23,26,66,2.5,2,2020,2020_07_ATL_DET
DAL,2020-10-25,26,Sun,7,7,@,WAS,L 3-25,26,83,3.2,0,2020,2020_07_DAL_WAS
PHI,2020-10-22,26,Thu,7,7,,NYG,W 22-21,26,96,3.7,1,2020,2020_07_PHI_NYG
NYG,2020-10-18,26,Sun,6,6,,WAS,W 20-19,26,132,5.1,0,2020,2020_06_NYG_WAS
GNB,2020-10-05,26,Mon,4,4,,ATL,W 30-16,26,88,3.4,0,2020,2020_04_GNB_ATL
SEA,2020-10-04,26,Sun,4,4,@,MIA,W 31-23,26,98,3.8,2,2020,2020_04_SEA_MIA
HOU,2020-10-04,26,Sun,4,4,,MIN,L 23-31,26,96,3.7,0,2020,2020_04_HOU_MIN
SEA,2020-09-27,26,Sun,3,3,,DAL,W 38-31,26,117,4.5,0,2020,2020_03_SEA_DAL
GNB,2020-09-27,26,Sun,3,3,@,NOR,W 37-30,26,98,3.8,1,2020,2020_03_GNB_NOR
DEN,2020-09-20,26,Sun,2,2,@,PIT,L 21-26,26,104,4.0,0,2020,2020_02_DEN_PIT
PHI,2020-09-20,26,Sun,2,2,,LAR,L 19-37,26,121,4.7,2,2020,2020_02_PHI_LAR
DEN,2020-09-14,26,Mon,1,1,,TEN,L 14-16,26,107,4.1,1,2020,2020_01_DEN_TEN
TAM,2020-09-13,26,Sun,1,1,@,NOR,L 23-34,26,86,3.3,1,2020,2020_01_TAM_NOR
MIN,2019-12-29,26,Sun,16,17,,CHI,L 19-21,26,174,6.7,1,2019,2019_17_MIN_CHI
TEN,2019-12-22,26,Sun,15,16,,NOR,L 28-38,26,149,5.7,1,2019,2019_16_TEN_NOR
WAS,2019-12-22,26,Sun,15,16,,NYG,L 35-41 (OT),26,80,3.1,2,2019,2019_16_WAS_NYG
NYG,2019-12-22,26,Sun,15,16,@,WAS,W 41-35 (OT),26,206,7.9,1,2019,2019_16_NYG_WAS
HOU,2019-12-21,26,Sat,15,16,@,TAM,W 23-20,26,68,2.6,1,2019,2019_16_HOU_TAM
MIA,2019-12-08,26,Sun,13,14,@,NYJ,L 21-22,26,122,4.7,0,2019,2019_14_MIA_NYJ
GNB,2019-12-01,26,Sun,12,13,@,NYG,W 31-13,26,79,3.0,0,2019,2019_13_GNB_NYG
ATL,2019-11-28,26,Thu,12,13,,NOR,L 18-26,26,89,3.4,0,2019,2019_13_ATL_NOR
DAL,2019-11-24,26,Sun,11,12,@,NWE,L 9-13,26,109,4.2,0,2019,2019_12_DAL_NWE
CHI,2019-11-24,26,Sun,11,12,,NYG,W 19-14,26,65,2.5,1,2019,2019_12_CHI_NYG
SEA,2019-11-24,26,Sun,11,12,@,PHI,W 17-9,26,174,6.7,1,2019,2019_12_SEA_PHI
ATL,2019-11-17,26,Sun,10,11,@,CAR,W 29-3,26,54,2.1,1,2019,2019_11_ATL_CAR
CLE,2019-11-10,26,Sun,9,10,,BUF,W 19-16,26,147,5.7,0,2019,2019_10_CLE_BUF
MIA,2019-11-10,26,Sun,9,10,@,IND,W 16-12,26,70,2.7,1,2019,2019_10_MIA_IND
TAM,2019-11-10,26,Sun,9,10,,ARI,W 30-27,26,118,4.5,2,2019,2019_10_TAM_ARI
TEN,2019-11-10,26,Sun,10,10,,KAN,W 35-32,26,225,8.7,2,2019,2019_10_TEN_KAN
TAM,2019-11-03,26,Sun,8,9,@,SEA,L 34-40 (OT),26,99,3.8,2,2019,2019_09_TAM_SEA
LAR,2019-10-27,26,Sun,8,8,,CIN,W 24-10,26,98,3.8,1,2019,2019_08_LAR_CIN
GNB,2019-10-27,26,Sun,8,8,@,KAN,W 31-24,26,118,4.5,1,2019,2019_08_GNB_KAN
IND,2019-10-20,26,Sun,6,7,,HOU,W 30-23,26,62,2.4,0,2019,2019_07_IND_HOU
SEA,2019-10-20,26,Sun,7,7,,BAL,L 16-30,26,106,4.1,0,2019,2019_07_SEA_BAL
WAS,2019-10-20,26,Sun,7,7,,SFO,L 0-9,26,104,4.0,0,2019,2019_07_WAS_SFO
NOR,2019-10-13,26,Sun,6,6,@,JAX,W 13-6,26,104,4.0,0,2019,2019_06_NOR_JAX
SEA,2019-09-22,26,Sun,3,3,,NOR,L 27-33,26,108,4.2,2,2019,2019_03_SEA_NOR
TEN,2019-09-19,26,Thu,3,3,@,JAX,L 7-20,26,91,3.5,1,2019,2019_03_TEN_JAX
KAN,2019-09-08,26,Sun,1,1,@,JAX,W 40-26,26,113,4.3,1,2019,2019_01_KAN_JAX
TAM,2019-09-08,26,Sun,1,1,,SFO,L 17-31,26,121,4.7,0,2019,2019_01_TAM_SFO
DET,2018-12-16,26,Sun,14,15,@,BUF,L 13-14,26,105,4.0,1,2018,2018_15_DET_BUF
SFO,2018-12-16,26,Sun,14,15,,SEA,W 26-23 (OT),26,94,3.6,0,2018,2018_15_SFO_SEA
JAX,2018-12-16,26,Sun,14,15,,WAS,L 13-16,26,172,6.6,0,2018,2018_15_JAX_WAS
DET,2018-12-02,26,Sun,12,13,,LAR,L 16-30,26,102,3.9,0,2018,2018_13_DET_LAR
IND,2018-11-25,26,Sun,11,12,,MIA,W 27-24,26,118,4.5,0,2018,2018_12_IND_MIA
DET,2018-11-18,26,Sun,10,11,,CAR,W 20-19,26,94,3.6,1,2018,2018_11_DET_CAR
LAC,2018-11-18,26,Sun,10,11,,DEN,L 22-23,26,95,3.7,0,2018,2018_11_LAC_DEN
LAC,2018-11-11,26,Sun,9,10,@,OAK,W 20-6,26,113,4.3,0,2018,2018_10_LAC_OAK
CIN,2018-10-07,26,Sun,5,5,,MIA,W 27-17,26,103,4.0,0,2018,2018_05_CIN_MIA
KAN,2018-10-01,26,Mon,4,4,@,DEN,W 27-23,26,142,5.5,2,2018,2018_04_KAN_DEN
LAC,2018-09-16,26,Sun,2,2,@,BUF,W 31-20,26,109,4.2,1,2018,2018_02_LAC_BUF
HOU,2018-09-16,26,Sun,2,2,@,TEN,L 17-20,26,148,5.7,0,2018,2018_02_HOU_TEN
LAR,2018-09-10,26,Mon,1,1,@,OAK,W 33-13,26,140,5.4,0,2018,2018_01_LAR_OAK
ATL,2017-12-31,26,Sun,16,17,,CAR,W 22-10,26,60,2.3,0,2017,2017_17_ATL_CAR
BAL,2017-12-31,26,Sun,16,17,,CIN,L 27-31,26,118,4.5,1,2017,2017_17_BAL_CIN
LAR,2017-12-31,26,Sun,16,17,,SFO,L 13-34,26,102,3.9,1,2017,2017_17_LAR_SFO
NOR,2017-12-31,26,Sun,16,17,@,TAM,L 24-31,26,92,3.5,1,2017,2017_17_NOR_TAM
LAR,2017-12-24,26,Sun,15,16,@,TEN,W 27-23,26,116,4.5,0,2017,2017_16_LAR_TEN
TEN,2017-12-24,26,Sun,15,16,,LAR,L 23-27,26,97,3.7,1,2017,2017_16_TEN_LAR
BAL,2017-12-10,26,Sun,13,14,@,PIT,L 38-39,26,152,5.8,3,2017,2017_14_BAL_PIT
IND,2017-12-03,26,Sun,12,13,@,JAX,L 10-30,26,141,5.4,0,2017,2017_13_IND_JAX
BUF,2017-12-03,26,Sun,12,13,,NWE,L 3-23,26,183,7.0,0,2017,2017_13_BUF_NWE
PHI,2017-12-03,26,Sun,12,13,@,SEA,L 10-24,26,98,3.8,0,2017,2017_13_PHI_SEA
NYJ,2017-11-26,26,Sun,11,12,,CAR,L 27-35,26,109,4.2,0,2017,2017_12_NYJ_CAR
CIN,2017-11-19,26,Sun,10,11,@,DEN,W 20-17,26,49,1.9,0,2017,2017_11_CIN_DEN
BAL,2017-11-19,26,Sun,10,11,@,GNB,W 23-0,26,58,2.2,1,2017,2017_11_BAL_GNB
NYG,2017-11-05,26,Sun,8,9,,LAR,L 17-51,26,111,4.3,0,2017,2017_09_NYG_LAR
KAN,2017-10-30,26,Mon,8,8,,DEN,W 29-19,26,79,3.0,0,2017,2017_08_KAN_DEN
CHI,2017-10-22,26,Sun,7,7,,CAR,W 17-3,26,68,2.6,0,2017,2017_07_CHI_CAR
LAC,2017-10-22,26,Sun,7,7,,DEN,W 21-0,26,80,3.1,0,2017,2017_07_LAC_DEN
CLE,2017-10-22,26,Sun,7,7,,TEN,L 9-12 (OT),26,66,2.5,0,2017,2017_07_CLE_TEN
BAL,2017-10-15,26,Sun,6,6,,CHI,L 24-27 (OT),26,125,4.8,0,2017,2017_06_BAL_CHI
JAX,2017-10-15,26,Sun,6,6,,LAR,L 17-27,26,169,6.5,1,2017,2017_06_JAX_LAR
WAS,2017-10-02,26,Mon,4,4,@,KAN,L 20-29,26,111,4.3,0,2017,2017_04_WAS_KAN
DAL,2017-09-25,26,Mon,3,3,@,ARI,W 28-17,26,99,3.8,2,2017,2017_03_DAL_ARI
LAC,2017-09-24,26,Sun,3,3,,KAN,L 10-24,26,104,4.0,1,2017,2017_03_LAC_KAN
DET,2023-01-08,25,Sun,17,18,@,GNB,W 20-16,25,104,4.2,2,2022,2022_18_DET_GNB
BUF,2023-01-08,25,Sun,16,18,,NWE,W 35-23,25,90,3.6,0,2022,2022_18_BUF_NWE
LVR,2023-01-07,25,Sat,17,18,,KAN,L 13-31,25,99,4.0,0,2022,2022_18_LVR_KAN
TAM,2023-01-01,25,Sun,16,17,,CAR,W 30-24,25,67,2.7,1,2022,2022_17_TAM_CAR
GNB,2022-12-25,25,Sun,15,16,@,MIA,W 26-20,25,79,3.2,1,2022,2022_16_GNB_MIA
TAM,2022-12-18,25,Sun,14,15,,CIN,L 23-34,25,92,3.7,0,2022,2022_15_TAM_CIN
MIA,2022-12-17,25,Sat,14,15,@,BUF,L 29-32,25,188,7.5,1,2022,2022_15_MIA_BUF
CLE,2022-12-11,25,Sun,13,14,@,CIN,L 10-23,25,71,2.8,0,2022,2022_14_CLE_CIN
JAX,2022-12-11,25,Sun,13,14,@,TEN,W 36-22,25,60,2.4,1,2022,2022_14_JAX_TEN
NOR,2022-12-05,25,Mon,13,13,@,TAM,L 16-17,25,66,2.6,0,2022,2022_13_NOR_TAM
KAN,2022-12-04,25,Sun,12,13,@,CIN,L 24-27,25,138,5.5,2,2022,2022_13_KAN_CIN
CHI,2022-12-04,25,Sun,13,13,,GNB,L 19-28,25,155,6.2,2,2022,2022_13_CHI_GNB
IND,2022-11-28,25,Mon,12,12,,PIT,L 17-24,25,110,4.4,1,2022,2022_12_IND_PIT
MIN,2022-11-13,25,Sun,9,10,@,BUF,W 33-30 (OT),25,147,5.9,2,2022,2022_10_MIN_BUF
DEN,2022-11-13,25,Sun,9,10,@,TEN,L 10-17,25,65,2.6,0,2022,2022_10_DEN_TEN
ATL,2022-11-10,25,Thu,10,10,@,CAR,L 15-25,25,138,5.5,0,2022,2022_10_ATL_CAR
GNB,2022-11-06,25,Sun,9,9,@,DET,L 9-15,25,106,4.2,0,2022,2022_09_GNB_DET
SEA,2022-10-30,25,Sun,8,8,,NYG,W 27-13,25,87,3.5,1,2022,2022_08_SEA_NYG
DET,2022-10-23,25,Sun,6,7,@,DAL,L 6-24,25,117,4.7,0,2022,2022_07_DET_DAL
MIN,2022-10-02,25,Sun,4,4,@,NOR,W 28-25,25,81,3.2,1,2022,2022_04_MIN_NOR
BUF,2022-10-02,25,Sun,4,4,@,BAL,W 23-20,25,125,5.0,1,2022,2022_04_BUF_BAL
DET,2022-10-02,25,Sun,4,4,,SEA,L 45-48,25,145,5.8,2,2022,2022_04_DET_SEA
NYG,2022-09-26,25,Mon,3,3,,DAL,L 16-23,25,167,6.7,1,2022,2022_03_NYG_DAL
MIN,2022-09-25,25,Sun,3,3,,DET,W 28-24,25,123,4.9,2,2022,2022_03_MIN_DET
GNB,2022-09-25,25,Sun,3,3,@,TAM,W 14-12,25,67,2.7,0,2022,2022_03_GNB_TAM
CIN,2022-09-18,25,Sun,2,2,@,DAL,L 17-20,25,89,3.6,0,2022,2022_02_CIN_DAL
BAL,2022-09-18,25,Sun,2,2,,MIA,L 38-42,25,155,6.2,1,2022,2022_02_BAL_MIA
BUF,2022-09-08,25,Thu,1,1,@,LAR,W 31-10,25,121,4.8,1,2022,2022_01_BUF_LAR
CHI,2022-01-09,25,Sun,17,18,@,MIN,L 17-31,25,90,3.6,0,2021,2021_18_CHI_MIN
NYG,2022-01-09,25,Sun,17,18,,WAS,L 7-22,25,94,3.8,0,2021,2021_18_NYG_WAS
PIT,2021-12-26,25,Sun,15,16,@,KAN,L 10-36,25,130,5.2,0,2021,2021_16_PIT_KAN
CLE,2021-12-25,25,Sat,15,16,@,GNB,L 22-24,25,219,8.8,1,2021,2021_16_CLE_GNB
LVR,2021-12-20,25,Mon,14,15,@,CLE,W 16-14,25,98,3.9,0,2021,2021_15_LVR_CLE
JAX,2021-12-19,25,Sun,14,15,,HOU,L 16-30,25,107,4.3,1,2021,2021_15_JAX_HOU
GNB,2021-12-19,25,Sun,14,15,@,BAL,W 31-30,25,96,3.8,1,2021,2021_15_GNB_BAL
HOU,2021-12-12,25,Sun,13,14,,SEA,L 13-33,25,63,2.5,0,2021,2021_14_HOU_SEA
BUF,2021-12-06,25,Mon,12,13,,NWE,L 10-14,25,99,4.0,0,2021,2021_13_BUF_NWE
MIA,2021-12-05,25,Sun,13,13,,NYG,W 20-9,25,68,2.7,0,2021,2021_13_MIA_NYG
BAL,2021-12-05,25,Sun,12,13,@,PIT,L 19-20,25,107,4.3,1,2021,2021_13_BAL_PIT
JAX,2021-12-05,25,Sun,12,13,@,LAR,L 7-37,25,61,2.4,1,2021,2021_13_JAX_LAR
PIT,2021-12-05,25,Sun,12,13,,BAL,W 20-19,25,85,3.4,0,2021,2021_13_PIT_BAL
CIN,2021-12-05,25,Sun,12,13,,LAC,L 22-41,25,96,3.8,2,2021,2021_13_CIN_LAC
SFO,2021-12-05,25,Sun,12,13,@,SEA,L 23-30,25,71,2.8,1,2021,2021_13_SFO_SEA
NOR,2021-11-25,25,Thu,11,12,,BUF,L 6-31,25,44,1.8,0,2021,2021_12_NOR_BUF
TEN,2021-11-21,25,Sun,11,11,,HOU,L 13-22,25,103,4.1,0,2021,2021_11_TEN_HOU
KAN,2021-11-14,25,Sun,10,10,@,LVR,W 41-14,25,94,3.8,0,2021,2021_10_KAN_LVR
NOR,2021-11-07,25,Sun,8,9,,ATL,L 25-27,25,109,4.4,1,2021,2021_09_NOR_ATL
KAN,2021-11-07,25,Sun,9,9,,GNB,W 13-7,25,77,3.1,0,2021,2021_09_KAN_GNB
MIA,2021-11-07,25,Sun,9,9,,HOU,W 17-9,25,47,1.9,1,2021,2021_09_MIA_HOU
GNB,2021-11-07,25,Sun,9,9,@,KAN,L 7-13,25,122,4.9,0,2021,2021_09_GNB_KAN
ATL,2021-11-07,25,Sun,8,9,@,NOR,W 27-25,25,34,1.4,1,2021,2021_09_ATL_NOR
SEA,2021-10-31,25,Sun,8,8,,JAX,W 31-7,25,69,2.8,1,2021,2021_08_SEA_JAX
BAL,2021-10-11,25,Mon,5,5,,IND,W 31-25 (OT),25,86,3.4,0,2021,2021_05_BAL_IND
NYG,2021-10-10,25,Sun,5,5,@,DAL,L 20-44,25,73,2.9,1,2021,2021_05_NYG_DAL
TAM,2021-10-10,25,Sun,5,5,,MIA,W 45-17,25,121,4.8,1,2021,2021_05_TAM_MIA
SEA,2021-10-07,25,Thu,5,5,,LAR,L 17-26,25,92,3.7,0,2021,2021_05_SEA_LAR
DET,2021-10-03,25,Sun,4,4,@,CHI,L 14-24,25,90,3.6,0,2021,2021_04_DET_CHI
NYJ,2021-10-03,25,Sun,4,4,,TEN,W 27-24 (OT),25,66,2.6,1,2021,2021_04_NYJ_TEN
WAS,2021-09-26,25,Sun,3,3,@,BUF,L 21-43,25,78,3.1,1,2021,2021_03_WAS_BUF
GNB,2021-09-26,25,Sun,3,3,@,SFO,W 30-28,25,100,4.0,1,2021,2021_03_GNB_SFO
LVR,2021-09-19,25,Sun,2,2,@,PIT,W 26-17,25,52,2.1,0,2021,2021_02_LVR_PIT
BUF,2021-09-12,25,Sun,1,1,,PIT,L 16-23,25,117,4.7,0,2021,2021_01_BUF_PIT
BUF,2021-01-03,25,Sun,16,17,,MIA,W 56-26,25,78,3.1,2,2020,2020_17_BUF_MIA
NYJ,2021-01-03,25,Sun,16,17,@,NWE,L 14-28,25,111,4.4,1,2020,2020_17_NYJ_NWE
MIA,2020-12-26,25,Sat,15,16,@,LVR,W 26-25,25,130,5.2,0,2020,2020_16_MIA_LVR
DAL,2020-12-13,25,Sun,13,14,@,CIN,W 30-7,25,101,4.0,0,2020,2020_14_DAL_CIN
PHI,2020-12-06,25,Sun,12,13,@,GNB,L 16-30,25,117,4.7,0,2020,2020_13_PHI_GNB
JAX,2020-12-06,25,Sun,12,13,@,MIN,L 24-27 (OT),25,124,5.0,1,2020,2020_13_JAX_MIN
LVR,2020-12-06,25,Sun,12,13,@,NYJ,W 31-28,25,72,2.9,1,2020,2020_13_LVR_NYJ
GNB,2020-12-06,25,Sun,12,13,,PHI,W 30-16,25,149,6.0,1,2020,2020_13_GNB_PHI
JAX,2020-11-29,25,Sun,11,12,,CLE,L 25-27,25,140,5.6,1,2020,2020_12_JAX_CLE
MIA,2020-11-29,25,Sun,11,12,@,NYJ,W 20-3,25,104,4.2,0,2020,2020_12_MIA_NYJ
PHI,2020-11-22,25,Sun,10,11,@,CLE,L 17-22,25,106,4.2,0,2020,2020_11_PHI_CLE
GNB,2020-11-15,25,Sun,9,10,,JAX,W 24-20,25,80,3.2,1,2020,2020_10_GNB_JAX
SFO,2020-11-15,25,Sun,10,10,@,NOR,L 13-27,25,49,2.0,0,2020,2020_10_SFO_NOR
MIA,2020-11-08,25,Sun,8,9,@,ARI,W 34-31,25,91,3.6,1,2020,2020_09_MIA_ARI
NYJ,2020-11-01,25,Sun,8,8,@,KAN,L 9-35,25,93,3.7,0,2020,2020_08_NYJ_KAN
MIA,2020-11-01,25,Sun,7,8,,LAR,W 28-17,25,55,2.2,1,2020,2020_08_MIA_LAR
PIT,2020-10-25,25,Sun,6,7,@,TEN,W 27-24,25,94,3.8,1,2020,2020_07_PIT_TEN
TAM,2020-10-25,25,Sun,7,7,@,LVR,W 45-20,25,85,3.4,2,2020,2020_07_TAM_LVR
NWE,2020-10-18,25,Sun,5,6,,DEN,L 12-18,25,117,4.7,1,2020,2020_06_NWE_DEN
MIA,2020-10-18,25,Sun,6,6,,NYJ,W 24-0,25,110,4.4,0,2020,2020_06_MIA_NYJ
CHI,2020-10-18,25,Sun,6,6,@,CAR,W 23-16,25,63,2.5,1,2020,2020_06_CHI_CAR
NOR,2020-10-12,25,Mon,5,5,,LAC,W 30-27 (OT),25,95,3.8,2,2020,2020_05_NOR_LAC
ATL,2020-10-05,25,Mon,4,4,@,GNB,L 16-30,25,78,3.1,2,2020,2020_04_ATL_GNB
KAN,2020-10-05,25,Mon,4,4,,NWE,W 26-10,25,94,3.8,0,2020,2020_04_KAN_NWE
NYG,2020-10-04,25,Sun,4,4,@,LAR,L 9-17,25,136,5.4,0,2020,2020_04_NYG_LAR
TAM,2020-09-27,25,Sun,3,3,@,DEN,W 28-10,25,68,2.7,0,2020,2020_03_TAM_DEN
CHI,2020-09-27,25,Sun,3,3,@,ATL,W 30-26,25,130,5.2,0,2020,2020_03_CHI_ATL
ATL,2020-09-27,25,Sun,3,3,,CHI,L 26-30,25,144,5.8,2,2020,2020_03_ATL_CHI
NWE,2020-09-20,25,Sun,2,2,@,SEA,L 30-35,25,67,2.7,2,2020,2020_02_NWE_SEA
SFO,2020-09-13,25,Sun,1,1,,ARI,L 20-24,25,123,4.9,0,2020,2020_01_SFO_ARI
DET,2019-12-29,25,Sun,16,17,,GNB,L 20-23,25,171,6.8,1,2019,2019_17_DET_GNB
LAC,2019-12-29,25,Sun,16,17,@,KAN,L 21-31,25,108,4.3,1,2019,2019_17_LAC_KAN
HOU,2019-12-29,25,Sun,16,17,,TEN,L 14-35,25,109,4.4,2,2019,2019_17_HOU_TEN
CIN,2019-12-22,25,Sun,15,16,@,MIA,L 35-38 (OT),25,59,2.4,0,2019,2019_16_CIN_MIA
PIT,2019-12-22,25,Sun,15,16,@,NYJ,L 10-16,25,75,3.0,0,2019,2019_16_PIT_NYJ
KAN,2019-12-15,25,Sun,14,15,,DEN,W 23-3,25,92,3.7,0,2019,2019_15_KAN_DEN
MIA,2019-12-15,25,Sun,14,15,@,NYG,L 20-36,25,122,4.9,0,2019,2019_15_MIA_NYG
OAK,2019-12-01,25,Sun,12,13,@,KAN,L 9-40,25,122,4.9,0,2019,2019_13_OAK_KAN
CIN,2019-12-01,25,Sun,12,13,,NYJ,W 22-6,25,44,1.8,1,2019,2019_13_CIN_NYJ
DEN,2019-12-01,25,Sun,12,13,,LAC,W 23-20,25,84,3.4,0,2019,2019_13_DEN_LAC
ARI,2019-11-17,25,Sun,11,11,@,SFO,L 26-36,25,135,5.4,1,2019,2019_11_ARI_SFO
KAN,2019-11-10,25,Sun,10,10,@,TEN,L 32-35,25,97,3.9,0,2019,2019_10_KAN_TEN
PIT,2019-11-03,25,Sun,8,9,,IND,W 26-24,25,90,3.6,0,2019,2019_09_PIT_IND
DET,2019-10-27,25,Sun,7,8,,NYG,W 31-26,25,59,2.4,0,2019,2019_08_DET_NYG
ATL,2019-10-13,25,Sun,6,6,@,ARI,L 33-34,25,103,4.1,0,2019,2019_06_ATL_ARI
PIT,2019-09-30,25,Mon,4,4,,CIN,W 27-3,25,66,2.6,1,2019,2019_04_PIT_CIN
KAN,2019-09-29,25,Sun,4,4,@,DET,W 34-30,25,123,4.9,3,2019,2019_04_KAN_DET
KAN,2019-09-22,25,Sun,3,3,,BAL,W 33-28,25,140,5.6,1,2019,2019_03_KAN_BAL
LAC,2019-09-15,25,Sun,2,2,@,DET,L 10-13,25,137,5.5,1,2019,2019_02_LAC_DET
SEA,2019-09-08,25,Sun,1,1,,CIN,W 21-20,25,72,2.9,1,2019,2019_01_SEA_CIN
BUF,2019-09-08,25,Sun,1,1,@,NYJ,W 17-16,25,128,5.1,1,2019,2019_01_BUF_NYJ
MIA,2018-12-30,25,Sun,16,17,@,BUF,L 17-42,25,99,4.0,0,2018,2018_17_MIA_BUF
NYG,2018-12-30,25,Sun,16,17,,DAL,L 35-36,25,143,5.7,2,2018,2018_17_NYG_DAL
DEN,2018-12-30,25,Sun,16,17,,LAC,L 9-23,25,82,3.3,0,2018,2018_17_DEN_LAC
CAR,2018-12-23,25,Sun,15,16,,ATL,L 10-24,25,141,5.6,0,2018,2018_16_CAR_ATL
PIT,2018-12-16,25,Sun,14,15,,NWE,W 17-10,25,158,6.3,0,2018,2018_15_PIT_NWE
GNB,2018-12-09,25,Sun,13,14,,ATL,W 34-20,25,138,5.5,1,2018,2018_14_GNB_ATL
LAC,2018-12-09,25,Sun,13,14,,CIN,W 26-21,25,85,3.4,1,2018,2018_14_LAC_CIN
CAR,2018-12-09,25,Sun,13,14,@,CLE,L 20-26,25,96,3.8,2,2018,2018_14_CAR_CLE
HOU,2018-12-09,25,Sun,13,14,,IND,L 21-24,25,89,3.6,2,2018,2018_14_HOU_IND
OAK,2018-12-09,25,Sun,13,14,,PIT,W 24-21,25,55,2.2,1,2018,2018_14_OAK_PIT
TAM,2018-12-02,25,Sun,12,13,,CAR,W 24-17,25,95,3.8,1,2018,2018_13_TAM_CAR
MIA,2018-11-25,25,Sun,11,12,@,IND,L 24-27,25,113,4.5,1,2018,2018_12_MIA_IND
ARI,2018-11-11,25,Sun,9,10,@,KAN,L 14-26,25,94,3.8,1,2018,2018_10_ARI_KAN
GNB,2018-11-11,25,Sun,9,10,,MIA,W 31-12,25,195,7.8,2,2018,2018_10_GNB_MIA
WAS,2018-11-11,25,Sun,9,10,@,TAM,W 16-3,25,116,4.6,0,2018,2018_10_WAS_TAM
CHI,2018-11-04,25,Sun,8,9,@,BUF,W 41-9,25,64,2.6,2,2018,2018_09_CHI_BUF
CLE,2018-11-04,25,Sun,9,9,,KAN,L 21-37,25,102,4.1,1,2018,2018_09_CLE_KAN
GNB,2018-11-04,25,Sun,8,9,@,NWE,L 17-31,25,117,4.7,0,2018,2018_09_GNB_NWE
NWE,2018-10-29,25,Mon,8,8,@,BUF,W 25-6,25,76,3.0,1,2018,2018_08_NWE_BUF
MIA,2018-10-25,25,Thu,8,8,@,HOU,L 23-42,25,116,4.6,1,2018,2018_08_MIA_HOU
CHI,2018-10-21,25,Sun,6,7,,NWE,L 31-38,25,134,5.4,2,2018,2018_07_CHI_NWE
TEN,2018-10-07,25,Sun,5,5,@,BUF,L 12-13,25,100,4.0,0,2018,2018_05_TEN_BUF
BAL,2018-10-07,25,Sun,5,5,@,CLE,L 9-12 (OT),25,116,4.6,0,2018,2018_05_BAL_CLE
DAL,2018-09-16,25,Sun,2,2,,NYG,W 20-13,25,138,5.5,1,2018,2018_02_DAL_NYG
KAN,2018-09-16,25,Sun,2,2,@,PIT,W 42-37,25,127,5.1,0,2018,2018_02_KAN_PIT
SFO,2018-09-09,25,Sun,1,1,@,MIN,L 16-24,25,90,3.6,0,2018,2018_01_SFO_MIN
LAC,2017-12-03,25,Sun,12,13,,CLE,W 19-10,25,94,3.8,0,2017,2017_13_LAC_CLE
